Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
22400	104664,0625	2502	1,48192771084337	1924	-5,48192771084337	1414	7,62650602409639	-2752	1,68730839975475	-9728	5,96443899448191	-13376	8,20110361741263	7	-0,152671755725191	10	-0,106870229007634	0	0	182	0,165454545454545	815	-0,740909090909091	-328	-0,33469387755102	
23040	104683,59375	2499	1,37349397590361	1933	-5,44578313253012	1417	7,59036144578313	-2752	1,68730839975475	-9600	5,8859595340282	-13056	8,00490496627836	-19	0,793893129770992	-52	0,290076335877863	24	-0,366412213740458	189	0,171818181818182	814	-0,74	-330	-0,336734693877551	
23680	104703,125	2496	1,32530120481928	1937	-5,40963855421687	1419	7,56626506024096	-2560	1,56958920907419	-9536	5,84671980380135	-13056	8,00490496627836	-80	0,473282442748092	-31	1,22137404580153	15	-0,229007633587786	187	0,17	816	-0,741818181818182	-327	-0,333673469387755	
24320	104722,65625	2492	1,33734939759036	1936	-5,36144578313253	1414	7,62650602409639	-2432	1,49110974862048	-9472	5,80748007357449	-13184	8,08338442673207	5	0,977099236641221	-64	-0,0763358778625954	-9	0,137404580152672	189	0,171818181818182	828	-0,752727272727273	-329	-0,335714285714286	
24960	104742,1875	2502	1,39759036144578	1931	-5,48192771084337	1414	7,62650602409639	-2688	1,6480686695279	-9472	5,80748007357449	-12928	7,92642550582465	71	0,381679389312977	-25	-1,08396946564885	11	-0,16793893129771	176	0,16	818	-0,743636363636364	-333	-0,339795918367347	
25600	104761,71875	2497	1,33734939759036	1936	-5,42168674698795	1418	7,57831325301205	-2624	1,60882893930104	-9600	5,8859595340282	-13248	8,12262415695892	73	0,595419847328244	-39	-1,11450381679389	76	-1,16030534351145	181	0,164545454545455	831	-0,755454545454545	-328	-0,33469387755102	
26240	104781,25	2497	1,30120481927711	1939	-5,42168674698795	1416	7,60240963855422	-2432	1,49110974862048	-9536	5,84671980380135	-13120	8,04414469650521	40	1,54198473282443	-101	-0,610687022900763	132	-2,01526717557252	188	0,170909090909091	832	-0,756363636363636	-332	-0,338775510204082	
26880	104800,78125	2500	1,30120481927711	1939	-5,45783132530121	1412	7,65060240963855	-2560	1,56958920907419	-9600	5,8859595340282	-12992	7,9656652360515	73	2,16793893129771	-142	-1,11450381679389	140	-2,13740458015267	180	0,163636363636364	822	-0,747272727272727	-326	-0,33265306122449	
27520	104820,3125	2497	1,31325301204819	1938	-5,42168674698795	1406	7,72289156626506	-2432	1,49110974862048	-9600	5,8859595340282	-13248	8,12262415695892	110	2,41221374045802	-158	-1,6793893129771	165	-2,51908396946565	180	0,163636363636364	826	-0,750909090909091	-328	-0,33469387755102	
28160	104839,84375	2501	1,28915662650602	1940	-5,46987951807229	1409	7,68674698795181	-2496	1,53034947884733	-9536	5,84671980380135	-13248	8,12262415695892	38	2,15267175572519	-141	-0,580152671755725	155	-2,36641221374046	185	0,168181818181818	814	-0,74	-330	-0,336734693877551	
28800	104859,375	2509	1,2289156626506	1945	-5,56626506024096	1406	7,72289156626506	-2240	1,37339055793991	-9728	5,96443899448191	-13440	8,24034334763948	9	1,09923664122137	-72	-0,137404580152672	161	-2,45801526717557	188	0,170909090909091	817	-0,742727272727273	-324	-0,330612244897959	
29440	104878,90625	2506	1,3855421686747	1932	-5,53012048192771	1404	7,74698795180723	-2560	1,56958920907419	-9664	5,92519926425506	-13440	8,24034334763948	42	0,473282442748092	-31	-0,641221374045801	152	-2,3206106870229	190	0,172727272727273	826	-0,750909090909091	-332	-0,338775510204082	
30080	104898,4375	2503	1,37349397590361	1933	-5,49397590361446	1404	7,74698795180723	-2432	1,49110974862048	-9664	5,92519926425506	-13376	8,20110361741263	-12	1,25190839694656	-82	0,183206106870229	198	-3,02290076335878	188	0,170909090909091	817	-0,742727272727273	-330	-0,336734693877551	
30720	104917,96875	2506	1,33734939759036	1936	-5,53012048192771	1405	7,73493975903614	-2432	1,49110974862048	-9664	5,92519926425506	-13248	8,12262415695892	-96	-0,0152671755725191	1	1,46564885496183	198	-3,02290076335878	181	0,164545454545455	832	-0,756363636363636	-331	-0,337755102040816	
31360	104937,5	2504	1,3855421686747	1932	-5,50602409638554	1411	7,66265060240964	-2624	1,60882893930104	-9728	5,96443899448191	-13312	8,16186388718578	-76	-0,50381679389313	33	1,16030534351145	160	-2,44274809160305	191	0,173636363636364	831	-0,755454545454545	-339	-0,345918367346939	
32000	104957,03125	2508	1,3855421686747	1932	-5,55421686746988	1415	7,6144578313253	-2432	1,49110974862048	-9728	5,96443899448191	-13120	8,04414469650521	-17	-0,122137404580153	8	0,259541984732824	157	-2,3969465648855	178	0,161818181818182	833	-0,757272727272727	-335	-0,341836734693878	
32640	104976,5625	2507	1,34939759036145	1935	-5,5421686746988	1414	7,62650602409639	-2496	1,53034947884733	-9792	6,00367872470877	-13056	8,00490496627836	-21	-0,427480916030534	28	0,320610687022901	138	-2,10687022900763	179	0,162727272727273	837	-0,760909090909091	-334	-0,340816326530612	
33280	104996,09375	2508	1,31325301204819	1938	-5,55421686746988	1419	7,56626506024096	-2368	1,45187001839362	-9792	6,00367872470877	-13120	8,04414469650521	-33	0,0152671755725191	-1	0,50381679389313	120	-1,83206106870229	187	0,17	817	-0,742727272727273	-323	-0,329591836734694	
33920	105015,625	2507	1,31325301204819	1938	-5,5421686746988	1417	7,59036144578313	-2368	1,45187001839362	-9728	5,96443899448191	-12992	7,9656652360515	-68	0,702290076335878	-46	1,0381679389313	136	-2,0763358778626	183	0,166363636363636	842	-0,765454545454546	-335	-0,341836734693878	
34560	105035,15625	2499	1,4578313253012	1926	-5,44578313253012	1411	7,66265060240964	-2688	1,6480686695279	-9472	5,80748007357449	-13184	8,08338442673207	-65	0,916030534351145	-60	0,99236641221374	159	-2,42748091603053	190	0,172727272727273	826	-0,750909090909091	-333	-0,339795918367347	
35200	105054,6875	2497	1,46987951807229	1925	-5,42168674698795	1410	7,67469879518072	-2688	1,6480686695279	-9472	5,80748007357449	-13248	8,12262415695892	-50	2,45801526717557	-161	0,763358778625954	154	-2,35114503816794	176	0,16	839	-0,762727272727273	-333	-0,339795918367347	
35840	105074,21875	2502	1,43373493975904	1928	-5,48192771084337	1406	7,72289156626506	-2560	1,56958920907419	-9792	6,00367872470877	-13312	8,16186388718578	-137	0,82442748091603	-54	2,09160305343511	143	-2,18320610687023	183	0,166363636363636	830	-0,754545454545455	-329	-0,335714285714286	
36480	105093,75	2505	1,40963855421687	1930	-5,51807228915663	1411	7,66265060240964	-2752	1,68730839975475	-9664	5,92519926425506	-13312	8,16186388718578	-61	0,778625954198473	-51	0,931297709923664	106	-1,61832061068702	188	0,170909090909091	829	-0,753636363636364	-333	-0,339795918367347	
37120	105113,28125	2515	1,40963855421687	1930	-5,63855421686747	1410	7,67469879518072	-2624	1,60882893930104	-9792	6,00367872470877	-13184	8,08338442673207	-23	-0,0305343511450382	2	0,351145038167939	97	-1,48091603053435	181	0,164545454545455	822	-0,747272727272727	-327	-0,333673469387755	
37760	105132,8125	2517	1,36144578313253	1934	-5,66265060240964	1409	7,68674698795181	-2432	1,49110974862048	-9984	6,12139791538933	-13184	8,08338442673207	4	0,259541984732824	-17	-0,0610687022900763	51	-0,778625954198473	178	0,161818181818182	825	-0,75	-334	-0,340816326530612	
38400	105152,34375	2512	1,30120481927711	1939	-5,60240963855422	1418	7,57831325301205	-2496	1,53034947884733	-9792	6,00367872470877	-13184	8,08338442673207	10	1,02290076335878	-67	-0,152671755725191	4	-0,0610687022900763	188	0,170909090909091	818	-0,743636363636364	-330	-0,336734693877551	
39040	105171,875	2515	1,31325301204819	1938	-5,63855421686747	1421	7,5421686746988	-2496	1,53034947884733	-9728	5,96443899448191	-13056	8,00490496627836	0	1,0381679389313	-68	0	-17	0,259541984732824	187	0,17	842	-0,765454545454546	-336	-0,342857142857143	
39680	105191,40625	2526	1,14457831325301	1952	-5,7710843373494	1421	7,5421686746988	-2240	1,37339055793991	-10176	6,2391171060699	-12928	7,92642550582465	-61	0,625954198473282	-41	0,931297709923664	-49	0,748091603053435	188	0,170909090909091	829	-0,753636363636364	-331	-0,337755102040816	
40320	105210,9375	2527	1,1566265060241	1951	-5,78313253012048	1417	7,59036144578313	-2048	1,25567136725935	-10176	6,2391171060699	-13312	8,16186388718578	-99	0,625954198473282	-41	1,51145038167939	-48	0,732824427480916	188	0,170909090909091	816	-0,741818181818182	-332	-0,338775510204082	
40960	105230,46875	2517	1,25301204819277	1943	-5,66265060240964	1422	7,53012048192771	-2432	1,49110974862048	-10048	6,16063764561619	-13056	8,00490496627836	-77	3,37404580152672	-221	1,17557251908397	-24	0,366412213740458	181	0,164545454545455	828	-0,752727272727273	-327	-0,333673469387755	
41600	105250	2514	1,07228915662651	1958	-5,62650602409639	1418	7,57831325301205	-2112	1,2949110974862	-9792	6,00367872470877	-13248	8,12262415695892	-113	3,38931297709924	-222	1,72519083969466	-1	0,0152671755725191	184	0,167272727272727	837	-0,760909090909091	-332	-0,338775510204082	
42240	105269,53125	2514	1,12048192771084	1954	-5,62650602409639	1418	7,57831325301205	-2112	1,2949110974862	-9856	6,04291845493562	-13056	8,00490496627836	-122	2,9618320610687	-194	1,86259541984733	-49	0,748091603053435	184	0,167272727272727	821	-0,746363636363636	-327	-0,333673469387755	
42880	105289,0625	2513	0,975903614457831	1966	-5,6144578313253	1435	7,37349397590361	-1856	1,13795217657879	-9856	6,04291845493562	-12672	7,76946658491723	-119	2,94656488549618	-193	1,81679389312977	-43	0,656488549618321	178	0,161818181818182	823	-0,748181818181818	-325	-0,331632653061225	
43520	105308,59375	2526	0,891566265060241	1973	-5,7710843373494	1429	7,44578313253012	-1792	1,09871244635193	-10112	6,19987737584304	-12800	7,84794604537094	-197	2,10687022900763	-138	3,00763358778626	-11	0,16793893129771	172	0,156363636363636	847	-0,77	-332	-0,338775510204082	
44160	105328,125	2516	1,04819277108434	1960	-5,65060240963855	1442	7,28915662650602	-1984	1,2164316370325	-9920	6,08215818516248	-12608	7,73022685469037	-223	3,09923664122137	-203	3,40458015267176	60	-0,916030534351145	184	0,167272727272727	814	-0,74	-324	-0,330612244897959	
44800	105347,65625	2524	0,807228915662651	1980	-5,74698795180723	1448	7,21686746987952	-1728	1,05947271612508	-10048	6,16063764561619	-12544	7,69098712446352	-326	5,54198473282443	-363	4,97709923664122	154	-2,35114503816794	174	0,158181818181818	827	-0,751818181818182	-332	-0,338775510204082	
45440	105367,1875	2534	0,63855421686747	1994	-5,86746987951807	1420	7,55421686746988	-1472	0,902513795217658	-10176	6,2391171060699	-13184	8,08338442673207	-382	4,97709923664122	-326	5,83206106870229	222	-3,38931297709924	178	0,161818181818182	835	-0,759090909090909	-333	-0,339795918367347	
46080	105386,71875	2533	0,759036144578313	1984	-5,85542168674699	1391	7,90361445783133	-1600	0,980993255671367	-10304	6,3175965665236	-13440	8,24034334763948	-234	8,90076335877863	-583	3,57251908396947	292	-4,45801526717557	176	0,16	843	-0,766363636363636	-331	-0,337755102040816	
46720	105406,25	2524	0,481927710843373	2007	-5,74698795180723	1410	7,67469879518072	-1344	0,824034334763949	-10176	6,2391171060699	-13568	8,31882280809319	-475	11,0076335877863	-721	7,25190839694656	470	-7,17557251908397	181	0,164545454545455	831	-0,755454545454545	-330	-0,336734693877551	
47360	105425,78125	2530	0,349397590361446	2018	-5,81927710843374	1409	7,68674698795181	-896	0,549356223175966	-10176	6,2391171060699	-13184	8,08338442673207	-691	10,6412213740458	-697	10,5496183206107	612	-9,34351145038168	171	0,155454545454545	825	-0,75	-323	-0,329591836734694	
48000	105445,3125	2515	0,795180722891566	1981	-5,63855421686747	1418	7,57831325301205	-1408	0,863274064990803	-10048	6,16063764561619	-13248	8,12262415695892	-606	11,8320610687023	-775	9,25190839694656	691	-10,5496183206107	173	0,157272727272727	830	-0,754545454545455	-330	-0,336734693877551	
48640	105464,84375	2513	1,02409638554217	1962	-5,6144578313253	1402	7,7710843373494	-1856	1,13795217657879	-9856	6,04291845493562	-13696	8,3973022685469	-661	15,6335877862595	-1024	10,0916030534351	719	-10,9770992366412	181	0,164545454545455	809	-0,735454545454545	-325	-0,331632653061225	
49280	105484,375	2513	0,831325301204819	1978	-5,6144578313253	1408	7,69879518072289	-1856	1,13795217657879	-9664	5,92519926425506	-13120	8,04414469650521	-1076	16,763358778626	-1098	16,4274809160305	633	-9,66412213740458	179	0,162727272727273	806	-0,732727272727273	-323	-0,329591836734694	
49920	105503,90625	2519	0,783132530120482	1982	-5,68674698795181	1416	7,60240963855422	-1600	0,980993255671367	-10048	6,16063764561619	-12992	7,9656652360515	-1282	15,9083969465649	-1042	19,5725190839695	496	-7,57251908396946	181	0,164545454545455	818	-0,743636363636364	-328	-0,33469387755102	
50560	105523,4375	2528	1,01204819277108	1963	-5,79518072289157	1389	7,92771084337349	-1664	1,02023298589822	-10240	6,27835683629675	-13696	8,3973022685469	-1062	15,3435114503817	-1005	16,2137404580153	340	-5,19083969465649	180	0,163636363636364	803	-0,73	-326	-0,33265306122449	
51200	105542,96875	2501	1,09638554216867	1956	-5,46987951807229	1400	7,79518072289157	-2176	1,33415082771306	-9792	6,00367872470877	-13696	8,3973022685469	-969	19,0687022900763	-1249	14,793893129771	220	-3,3587786259542	172	0,156363636363636	816	-0,741818181818182	-324	-0,330612244897959	
51840	105562,5	2514	1	1964	-5,62650602409639	1382	8,01204819277108	-1920	1,17719190680564	-9792	6,00367872470877	-13824	8,47578172900061	-1181	17,3893129770992	-1139	18,030534351145	171	-2,61068702290076	171	0,155454545454545	821	-0,746363636363636	-324	-0,330612244897959	
52480	105582,03125	2511	1,25301204819277	1943	-5,59036144578313	1354	8,34939759036145	-2176	1,33415082771306	-9920	6,08215818516248	-14336	8,78969957081545	-1134	13,969465648855	-915	17,3129770992366	84	-1,2824427480916	170	0,154545454545455	803	-0,73	-320	-0,326530612244898	
53120	105601,5625	2485	1,40963855421687	1930	-5,27710843373494	1356	8,32530120481928	-2688	1,6480686695279	-9408	5,76824034334764	-14400	8,8289393010423	-1155	14,9770992366412	-981	17,6335877862595	41	-0,625954198473282	163	0,148181818181818	801	-0,728181818181818	-318	-0,324489795918367	
53760	105621,09375	2494	1,24096385542169	1944	-5,3855421686747	1368	8,18072289156627	-2368	1,45187001839362	-9344	5,72900061312078	-14208	8,71122011036174	-1322	12,3053435114504	-806	20,1832061068702	12	-0,183206106870229	167	0,151818181818182	798	-0,725454545454545	-322	-0,328571428571429	
54400	105640,625	2488	0,879518072289157	1974	-5,31325301204819	1398	7,81927710843374	-1792	1,09871244635193	-9408	5,76824034334764	-13696	8,3973022685469	-1184	7,77099236641221	-509	18,0763358778626	-100	1,52671755725191	166	0,150909090909091	796	-0,723636363636364	-318	-0,324489795918367	
55040	105660,15625	2477	1,21686746987952	1946	-5,18072289156627	1340	8,51807228915663	-2176	1,33415082771306	-9152	5,61128142244022	-14784	9,06437768240343	-792	8,19847328244275	-537	12,0916030534351	-245	3,74045801526718	152	0,138181818181818	816	-0,741818181818182	-328	-0,33469387755102	
55680	105679,6875	2442	1,4578313253012	1926	-4,75903614457831	1379	8,04819277108434	-2624	1,60882893930104	-8320	5,10116492949111	-13696	8,3973022685469	-486	11,5267175572519	-755	7,41984732824427	-295	4,50381679389313	161	0,146363636363636	795	-0,722727272727273	-322	-0,328571428571429	
56320	105699,21875	2469	0,867469879518072	1975	-5,08433734939759	1359	8,28915662650602	-1792	1,09871244635193	-8896	5,4543225015328	-14464	8,86817903126916	-985	5,81679389312977	-381	15,0381679389313	-272	4,15267175572519	150	0,136363636363636	812	-0,738181818181818	-324	-0,330612244897959	
56960	105718,75	2465	0,963855421686747	1967	-5,03614457831325	1373	8,12048192771084	-1920	1,17719190680564	-8832	5,41508277130595	-14144	8,67198038013489	-781	3,54198473282443	-232	11,9236641221374	-311	4,74809160305344	145	0,131818181818182	820	-0,745454545454545	-323	-0,329591836734694	
57600	105738,28125	2448	1	1964	-4,83132530120482	1396	7,8433734939759	-1984	1,2164316370325	-8512	5,21888412017167	-13440	8,24034334763948	-431	6,15267175572519	-403	6,58015267175572	-382	5,83206106870229	154	0,14	816	-0,741818181818182	-321	-0,327551020408163	
58240	105757,8125	2454	1	1964	-4,90361445783133	1381	8,02409638554217	-1984	1,2164316370325	-8576	5,25812385039853	-14208	8,71122011036174	-409	5,61832061068702	-368	6,2442748091603	-435	6,6412213740458	148	0,134545454545455	808	-0,734545454545455	-331	-0,337755102040816	
