Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
Timestamp	Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	
RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	
no units	mSecs	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	deg/sec*	no units	deg/sec*	no units	deg/sec*	no units	local*	no units	local*	no units	local*	
47360	61425,78125	1224	0,481927710843373	2007	9,91566265060241	1984	0,759036144578313	-1024	0,627835683629675	16192	-9,92765174739424	-1280	0,784794604537094	-147	-2,77862595419847	182	2,24427480916031	63	-0,961832061068702	188	0,170909090909091	241	-0,219090909090909	-669	-0,68265306122449	
48000	61445,3125	1220	0,698795180722892	1989	9,96385542168675	1972	0,903614457831325	-1344	0,824034334763949	16128	-9,88841201716738	-1344	0,824034334763949	39	-2,58015267175573	169	-0,595419847328244	54	-0,82442748091603	188	0,170909090909091	227	-0,206363636363636	-662	-0,675510204081633	
48640	61464,84375	1212	0,650602409638554	1993	10,0602409638554	1973	0,891566265060241	-1344	0,824034334763949	16320	-10,0061312078479	-1472	0,902513795217658	-39	-1,52671755725191	100	0,595419847328244	93	-1,41984732824427	178	0,161818181818182	230	-0,209090909090909	-668	-0,681632653061225	
49280	61484,375	1212	0,674698795180723	1991	10,0602409638554	1973	0,891566265060241	-1408	0,863274064990803	16256	-9,96689147762109	-1408	0,863274064990803	-210	-2,73282442748092	179	3,20610687022901	139	-2,12213740458015	181	0,164545454545455	234	-0,212727272727273	-660	-0,673469387755102	
49920	61503,90625	1216	0,662650602409639	1992	10,0120481927711	1973	0,891566265060241	-1408	0,863274064990803	16192	-9,92765174739424	-1408	0,863274064990803	-229	-2,12213740458015	139	3,49618320610687	84	-1,2824427480916	187	0,17	220	-0,2	-656	-0,669387755102041	
50560	61523,4375	1224	0,421686746987952	2012	9,91566265060241	1975	0,867469879518072	-1216	0,745554874310239	16192	-9,92765174739424	-1280	0,784794604537094	-335	-3,31297709923664	217	5,11450381679389	36	-0,549618320610687	179	0,162727272727273	221	-0,200909090909091	-657	-0,670408163265306	
51200	61542,96875	1228	0,253012048192771	2026	9,86746987951807	1968	0,951807228915663	-832	0,510116492949111	15872	-9,73145309625996	-1536	0,941753525444513	-358	-4,74809160305344	311	5,46564885496183	42	-0,641221374045801	189	0,171818181818182	215	-0,195454545454545	-663	-0,676530612244898	
51840	61562,5	1215	0,409638554216868	2013	10,0240963855422	1967	0,963855421686747	-896	0,549356223175966	16192	-9,92765174739424	-1472	0,902513795217658	-126	-2,68702290076336	176	1,9236641221374	100	-1,52671755725191	182	0,165454545454545	252	-0,229090909090909	-667	-0,680612244897959	
52480	61582,03125	1216	0,506024096385542	2005	10,0120481927711	1970	0,927710843373494	-1088	0,66707541385653	16256	-9,96689147762109	-1472	0,902513795217658	-41	-2,68702290076336	176	0,625954198473282	123	-1,87786259541985	186	0,169090909090909	233	-0,211818181818182	-659	-0,672448979591837	
53120	61601,5625	1220	0,469879518072289	2008	9,96385542168675	1963	1,01204819277108	-1088	0,66707541385653	16192	-9,92765174739424	-1728	1,05947271612508	-138	-2,90076335877863	190	2,10687022900763	136	-2,0763358778626	171	0,155454545454545	248	-0,225454545454545	-664	-0,677551020408163	
53760	61621,09375	1214	0,445783132530121	2010	10,0361445783133	1963	1,01204819277108	-960	0,58859595340282	16320	-10,0061312078479	-1664	1,02023298589822	-215	-3,11450381679389	204	3,2824427480916	130	-1,98473282442748	180	0,163636363636364	236	-0,214545454545455	-658	-0,671428571428571	
54400	61640,625	1203	0,469879518072289	2008	10,1686746987952	1963	1,01204819277108	-1024	0,627835683629675	16448	-10,0846106683017	-1536	0,941753525444513	-308	-3,63358778625954	238	4,70229007633588	185	-2,82442748091603	182	0,165454545454545	242	-0,22	-663	-0,676530612244898	
55040	61660,15625	1211	0,469879518072289	2008	10,0722891566265	1961	1,03614457831325	-1152	0,706315144083384	16320	-10,0061312078479	-1664	1,02023298589822	-339	-4,38167938931298	287	5,17557251908397	210	-3,20610687022901	182	0,165454545454545	222	-0,201818181818182	-655	-0,668367346938776	
55680	61679,6875	1211	0,421686746987952	2012	10,0722891566265	1957	1,08433734939759	-832	0,510116492949111	16384	-10,0453709380748	-1792	1,09871244635193	-288	-4,3206106870229	283	4,3969465648855	177	-2,70229007633588	182	0,165454545454545	225	-0,204545454545455	-654	-0,66734693877551	
56320	61699,21875	1223	0,445783132530121	2010	9,92771084337349	1960	1,04819277108434	-896	0,549356223175966	16192	-9,92765174739424	-1920	1,17719190680564	-203	-4,88549618320611	320	3,09923664122137	150	-2,29007633587786	185	0,168181818181818	217	-0,197272727272727	-656	-0,669387755102041	
56960	61718,75	1221	0,385542168674699	2015	9,95180722891566	1966	0,975903614457831	-960	0,58859595340282	16128	-9,88841201716738	-1472	0,902513795217658	-148	-5,52671755725191	362	2,25954198473282	106	-1,61832061068702	180	0,163636363636364	230	-0,209090909090909	-656	-0,669387755102041	
57600	61738,28125	1225	0,313253012048193	2021	9,90361445783133	1958	1,07228915662651	-704	0,431637032495402	16128	-9,88841201716738	-1792	1,09871244635193	-193	-6,3206106870229	414	2,94656488549618	138	-2,10687022900763	186	0,169090909090909	231	-0,21	-662	-0,675510204081633	
58240	61757,8125	1225	0,265060240963855	2025	9,90361445783133	1957	1,08433734939759	-640	0,392397302268547	16128	-9,88841201716738	-1728	1,05947271612508	-180	-6,44274809160305	422	2,74809160305343	197	-3,00763358778626	180	0,163636363636364	218	-0,198181818181818	-657	-0,670408163265306	
58880	61777,34375	1217	0,445783132530121	2010	10	1955	1,10843373493976	-960	0,58859595340282	16128	-9,88841201716738	-2048	1,25567136725935	-44	-6,42748091603053	421	0,67175572519084	217	-3,31297709923664	174	0,158181818181818	237	-0,215454545454545	-659	-0,672448979591837	
59520	61796,875	1213	0,506024096385542	2005	10,0481927710843	1953	1,13253012048193	-1088	0,66707541385653	16256	-9,96689147762109	-1984	1,2164316370325	-9	-5,54198473282443	363	0,137404580152672	255	-3,89312977099237	184	0,167272727272727	230	-0,209090909090909	-657	-0,670408163265306	
60160	61816,40625	1215	0,385542168674699	2015	10,0240963855422	1953	1,13253012048193	-1024	0,627835683629675	16384	-10,0453709380748	-1984	1,2164316370325	-88	-6,74809160305344	442	1,34351145038168	226	-3,45038167938931	175	0,159090909090909	237	-0,215454545454545	-664	-0,677551020408163	
60800	61835,9375	1219	0,397590361445783	2014	9,97590361445783	1951	1,1566265060241	-960	0,58859595340282	16000	-9,80993255671367	-2048	1,25567136725935	-99	-7,55725190839695	495	1,51145038167939	200	-3,05343511450382	176	0,16	236	-0,214545454545455	-657	-0,670408163265306	
61440	61855,46875	1221	0,373493975903614	2016	9,95180722891566	1951	1,1566265060241	-960	0,58859595340282	16256	-9,96689147762109	-2048	1,25567136725935	-93	-6,94656488549618	455	1,41984732824427	238	-3,63358778625954	183	0,166363636363636	215	-0,195454545454545	-649	-0,662244897959184	
62080	61875	1221	0,325301204819277	2020	9,95180722891566	1944	1,24096385542169	-896	0,549356223175966	16128	-9,88841201716738	-1984	1,2164316370325	-123	-7,57251908396946	496	1,87786259541985	271	-4,13740458015267	173	0,157272727272727	236	-0,214545454545455	-658	-0,671428571428571	
62720	61894,53125	1211	0,457831325301205	2009	10,0722891566265	1943	1,25301204819277	-896	0,549356223175966	16320	-10,0061312078479	-2048	1,25567136725935	-67	-6,91603053435114	453	1,02290076335878	275	-4,19847328244275	183	0,166363636363636	225	-0,204545454545455	-656	-0,669387755102041	
63360	61914,0625	1213	0,373493975903614	2016	10,0481927710843	1937	1,32530120481928	-1024	0,627835683629675	16256	-9,96689147762109	-2176	1,33415082771306	-82	-7,11450381679389	466	1,25190839694656	275	-4,19847328244275	174	0,158181818181818	247	-0,224545454545455	-648	-0,661224489795918	
64000	61933,59375	1219	0,385542168674699	2015	9,97590361445783	1939	1,30120481927711	-960	0,58859595340282	16128	-9,88841201716738	-2304	1,41263028816677	-57	-8,48854961832061	556	0,870229007633588	217	-3,31297709923664	182	0,165454545454545	240	-0,218181818181818	-651	-0,664285714285714	
64640	61953,125	1228	0,337349397590361	2019	9,86746987951807	1940	1,28915662650602	-768	0,470876762722256	16000	-9,80993255671367	-2304	1,41263028816677	-8	-8,80916030534351	577	0,122137404580153	167	-2,54961832061069	181	0,164545454545455	223	-0,202727272727273	-652	-0,66530612244898	
65280	61972,65625	1209	0,36144578313253	2017	10,0963855421687	1929	1,42168674698795	-832	0,510116492949111	16320	-10,0061312078479	-2304	1,41263028816677	-59	-9,23664122137405	605	0,900763358778626	201	-3,06870229007634	172	0,156363636363636	229	-0,208181818181818	-646	-0,659183673469388	
384	61992,1875	1217	0,385542168674699	2015	10	1933	1,37349397590361	-832	0,510116492949111	16256	-9,96689147762109	-2432	1,49110974862048	-92	-8,56488549618321	561	1,40458015267176	277	-4,22900763358779	180	0,163636363636364	237	-0,215454545454545	-648	-0,661224489795918	
1024	62011,71875	1222	0,337349397590361	2019	9,93975903614458	1925	1,46987951807229	-896	0,549356223175966	16256	-9,96689147762109	-2496	1,53034947884733	-104	-9,22137404580153	604	1,58778625954198	272	-4,15267175572519	172	0,156363636363636	231	-0,21	-643	-0,656122448979592	
1664	62031,25	1231	0,216867469879518	2029	9,83132530120482	1935	1,34939759036145	-704	0,431637032495402	15936	-9,77069282648682	-2304	1,41263028816677	6	-9,08396946564885	595	-0,0916030534351145	209	-3,19083969465649	173	0,157272727272727	240	-0,218181818181818	-644	-0,657142857142857	
2304	62050,78125	1226	0,265060240963855	2025	9,89156626506024	1934	1,36144578313253	-896	0,549356223175966	16000	-9,80993255671367	-2368	1,45187001839362	75	-10,6564885496183	698	-1,14503816793893	207	-3,16030534351145	177	0,160909090909091	237	-0,215454545454545	-650	-0,663265306122449	
2944	62070,3125	1232	0,325301204819277	2020	9,81927710843374	1941	1,27710843373494	-832	0,510116492949111	16000	-9,80993255671367	-2240	1,37339055793991	175	-9,6030534351145	629	-2,67175572519084	271	-4,13740458015267	178	0,161818181818182	226	-0,205454545454545	-636	-0,648979591836735	
3584	62089,84375	1235	0,530120481927711	2003	9,78313253012048	1936	1,33734939759036	-1152	0,706315144083384	15808	-9,69221336603311	-2368	1,45187001839362	137	-8,45801526717557	554	-2,09160305343511	312	-4,76335877862595	166	0,150909090909091	227	-0,206363636363636	-647	-0,660204081632653	
4224	62109,375	1237	0,518072289156627	2004	9,75903614457831	1926	1,4578313253012	-1280	0,784794604537094	15936	-9,77069282648682	-2432	1,49110974862048	-97	-5,78625954198473	379	1,48091603053435	311	-4,74809160305344	177	0,160909090909091	236	-0,214545454545455	-647	-0,660204081632653	
4864	62128,90625	1237	0,409638554216868	2013	9,75903614457831	1926	1,4578313253012	-1024	0,627835683629675	15744	-9,65297363580625	-2496	1,53034947884733	-506	-4,82442748091603	316	7,72519083969466	297	-4,53435114503817	176	0,16	231	-0,21	-637	-0,65	
5504	62148,4375	1235	0,144578313253012	2035	9,78313253012048	1922	1,50602409638554	-768	0,470876762722256	15872	-9,73145309625996	-2432	1,49110974862048	-773	-3,49618320610687	229	11,8015267175573	287	-4,38167938931298	166	0,150909090909091	231	-0,21	-644	-0,657142857142857	
6144	62167,96875	1226	0,0843373493975904	2040	9,89156626506024	1916	1,57831325301205	-512	0,313917841814838	15872	-9,73145309625996	-2816	1,72654812998161	-885	-4,0763358778626	267	13,5114503816794	326	-4,97709923664122	172	0,156363636363636	218	-0,198181818181818	-638	-0,651020408163265	
6784	62187,5	1228	0,0843373493975904	2040	9,86746987951807	1915	1,59036144578313	-320	0,196198651134273	16128	-9,88841201716738	-2624	1,60882893930104	-674	-3,9236641221374	257	10,2900763358779	392	-5,98473282442748	167	0,151818181818182	231	-0,21	-635	-0,64795918367347	
7424	62207,03125	1219	0,265060240963855	2025	9,97590361445783	1911	1,63855421686747	-576	0,353157572041692	16064	-9,84917228694053	-2880	1,76578786020846	-300	-3,9236641221374	257	4,58015267175572	417	-6,36641221374046	177	0,160909090909091	217	-0,197272727272727	-638	-0,651020408163265	
8064	62226,5625	1209	0,409638554216868	2013	10,0963855421687	1905	1,71084337349398	-1088	0,66707541385653	16512	-10,1238503985285	-2752	1,68730839975475	-43	-3,61832061068702	237	0,656488549618321	351	-5,3587786259542	172	0,156363636363636	218	-0,198181818181818	-635	-0,64795918367347	
8704	62246,09375	1216	0,313253012048193	2021	10,0120481927711	1900	1,7710843373494	-960	0,58859595340282	16320	-10,0061312078479	-2880	1,76578786020846	-19	-5,63358778625954	369	0,290076335877863	277	-4,22900763358779	172	0,156363636363636	217	-0,197272727272727	-641	-0,654081632653061	
9344	62265,625	1216	0,228915662650602	2028	10,0120481927711	1900	1,7710843373494	-896	0,549356223175966	16256	-9,96689147762109	-3072	1,88350705088903	46	-7,57251908396946	496	-0,702290076335878	156	-2,38167938931298	171	0,155454545454545	215	-0,195454545454545	-633	-0,645918367346939	
9984	62285,15625	1223	0,180722891566265	2032	9,92771084337349	1900	1,7710843373494	-704	0,431637032495402	16192	-9,92765174739424	-3072	1,88350705088903	37	-8,3206106870229	545	-0,564885496183206	114	-1,74045801526718	161	0,146363636363636	235	-0,213636363636364	-641	-0,654081632653061	
10624	62304,6875	1225	0,0120481927710843	2046	9,90361445783133	1893	1,85542168674699	-320	0,196198651134273	16000	-9,80993255671367	-3136	1,92274678111588	-47	-9,81679389312977	643	0,717557251908397	112	-1,70992366412214	170	0,154545454545455	214	-0,194545454545455	-636	-0,648979591836735	
11264	62324,21875	1232	0,0963855421686747	2039	9,81927710843374	1892	1,86746987951807	-576	0,353157572041692	16000	-9,80993255671367	-3200	1,96198651134273	-42	-9,90839694656488	649	0,641221374045801	141	-2,15267175572519	164	0,149090909090909	239	-0,217272727272727	-637	-0,65	
11904	62343,75	1228	0,072289156626506	2041	9,86746987951807	1888	1,91566265060241	-320	0,196198651134273	15936	-9,77069282648682	-3328	2,04046597179644	-19	-8,88549618320611	582	0,290076335877863	147	-2,24427480916031	174	0,158181818181818	229	-0,208181818181818	-635	-0,64795918367347	
12544	62363,28125	1215	0,108433734939759	2038	10,0240963855422	1876	2,06024096385542	-512	0,313917841814838	16256	-9,96689147762109	-3520	2,15818516247701	-103	-8,83969465648855	579	1,57251908396947	161	-2,45801526717557	168	0,152727272727273	222	-0,201818181818182	-629	-0,641836734693878	
13184	62382,8125	1217	0,108433734939759	2038	10	1868	2,1566265060241	-448	0,274678111587983	16256	-9,96689147762109	-3584	2,19742489270386	-189	-8,41221374045801	551	2,88549618320611	184	-2,80916030534351	163	0,148181818181818	240	-0,218181818181818	-635	-0,64795918367347	
13824	62402,34375	1218	0	2047	9,98795180722892	1867	2,16867469879518	-448	0,274678111587983	16320	-10,0061312078479	-3776	2,31514408338443	-287	-9,3587786259542	613	4,38167938931298	220	-3,3587786259542	165	0,15	215	-0,195454545454545	-628	-0,640816326530612	
14464	62421,875	1233	-0,0602409638554217	2052	9,80722891566265	1874	2,08433734939759	-256	0,156958920907419	15936	-9,77069282648682	-3712	2,27590435315757	-244	-10,2748091603053	673	3,72519083969466	215	-3,2824427480916	157	0,142727272727273	235	-0,213636363636364	-637	-0,65	
15104	62441,40625	1234	-0,072289156626506	2053	9,79518072289157	1875	2,07228915662651	-192	0,117719190680564	15872	-9,73145309625996	-3584	2,19742489270386	-182	-11,0229007633588	722	2,77862595419847	217	-3,31297709923664	168	0,152727272727273	215	-0,195454545454545	-632	-0,644897959183674	
15744	62460,9375	1234	-0,0120481927710843	2048	9,79518072289157	1871	2,12048192771084	-320	0,196198651134273	15936	-9,77069282648682	-3520	2,15818516247701	-213	-11,1297709923664	729	3,25190839694656	288	-4,3969465648855	160	0,145454545454545	235	-0,213636363636364	-624	-0,636734693877551	
16384	62480,46875	1223	-0,0120481927710843	2048	9,92771084337349	1868	2,1566265060241	-256	0,156958920907419	15936	-9,77069282648682	-3648	2,23666462293072	-303	-11,4351145038168	749	4,62595419847328	362	-5,52671755725191	168	0,152727272727273	237	-0,215454545454545	-628	-0,640816326530612	
17024	62500	1231	-0,0240963855421687	2049	9,83132530120482	1878	2,03614457831325	-256	0,156958920907419	16128	-9,88841201716738	-3456	2,11894543225015	-271	-11,9541984732824	783	4,13740458015267	376	-5,74045801526718	168	0,152727272727273	219	-0,199090909090909	-632	-0,644897959183674	
17664	62519,53125	1226	0,036144578313253	2044	9,89156626506024	1881	2	-192	0,117719190680564	15936	-9,77069282648682	-3392	2,0797057020233	-157	-11,7557251908397	770	2,3969465648855	311	-4,74809160305344	159	0,144545454545455	224	-0,203636363636364	-621	-0,633673469387755	
18304	62539,0625	1234	-0,072289156626506	2053	9,79518072289157	1880	2,01204819277108	-256	0,156958920907419	16064	-9,84917228694053	-3520	2,15818516247701	-93	-11,9236641221374	781	1,41984732824427	329	-5,02290076335878	161	0,146363636363636	230	-0,209090909090909	-623	-0,635714285714286	
18944	62558,59375	1240	0,132530120481928	2036	9,72289156626506	1870	2,13253012048193	-320	0,196198651134273	15744	-9,65297363580625	-3776	2,31514408338443	-42	-12,2290076335878	801	0,641221374045801	366	-5,58778625954198	167	0,151818181818182	216	-0,196363636363636	-617	-0,629591836734694	
19584	62578,125	1239	0,156626506024096	2034	9,73493975903614	1868	2,1566265060241	-512	0,313917841814838	15872	-9,73145309625996	-3776	2,31514408338443	-66	-9,86259541984733	646	1,00763358778626	385	-5,87786259541985	156	0,141818181818182	215	-0,195454545454545	-616	-0,628571428571429	
20224	62597,65625	1245	0,0481927710843374	2043	9,66265060240964	1864	2,20481927710843	-448	0,274678111587983	15680	-9,6137339055794	-3776	2,31514408338443	-227	-10,381679389313	680	3,46564885496183	365	-5,57251908396947	162	0,147272727272727	214	-0,194545454545455	-622	-0,63469387755102	
20864	62617,1875	1238	-0,0240963855421687	2049	9,74698795180723	1853	2,33734939759036	-256	0,156958920907419	15808	-9,69221336603311	-3776	2,31514408338443	-323	-9,3587786259542	613	4,93129770992366	323	-4,93129770992366	160	0,145454545454545	214	-0,194545454545455	-613	-0,625510204081633	
21504	62636,71875	1230	-0,0120481927710843	2048	9,8433734939759	1850	2,37349397590361	-448	0,274678111587983	16000	-9,80993255671367	-3968	2,43286327406499	-307	-9,11450381679389	597	4,68702290076336	297	-4,53435114503817	162	0,147272727272727	227	-0,206363636363636	-620	-0,63265306122449	
22144	62656,25	1241	-0,0602409638554217	2052	9,71084337349398	1849	2,3855421686747	-128	0,0784794604537094	15744	-9,65297363580625	-4160	2,55058246474555	-380	-9,70992366412214	636	5,80152671755725	296	-4,51908396946565	162	0,147272727272727	215	-0,195454545454545	-621	-0,633673469387755	
22784	62675,78125	1232	-0,0963855421686747	2055	9,81927710843374	1850	2,37349397590361	-128	0,0784794604537094	15936	-9,77069282648682	-4032	2,47210300429185	-347	-10,3053435114504	675	5,29770992366412	238	-3,63358778625954	149	0,135454545454545	236	-0,214545454545455	-619	-0,631632653061225	
23424	62695,3125	1240	0,036144578313253	2044	9,72289156626506	1844	2,44578313253012	-320	0,196198651134273	15808	-9,69221336603311	-4224	2,58982219497241	-339	-10,8549618320611	711	5,17557251908397	197	-3,00763358778626	156	0,141818181818182	232	-0,210909090909091	-615	-0,627551020408163	
24064	62714,84375	1241	-0,253012048192771	2068	9,71084337349398	1850	2,37349397590361	-128	0,0784794604537094	15808	-9,69221336603311	-4096	2,5113427345187	-450	-10,6870229007634	700	6,87022900763359	189	-2,88549618320611	152	0,138181818181818	244	-0,221818181818182	-620	-0,63265306122449	
24704	62734,375	1248	-0,204819277108434	2064	9,62650602409639	1843	2,4578313253012	64	-0,0392397302268547	15680	-9,6137339055794	-4288	2,62906192519926	-584	-11,9847328244275	785	8,91603053435114	198	-3,02290076335878	153	0,139090909090909	220	-0,2	-608	-0,620408163265306	
25344	62753,90625	1245	-0,27710843373494	2070	9,66265060240964	1838	2,51807228915663	64	-0,0392397302268547	15808	-9,69221336603311	-4352	2,66830165542612	-594	-9,6793893129771	634	9,06870229007634	237	-3,61832061068702	158	0,143636363636364	213	-0,193636363636364	-615	-0,627551020408163	
25984	62773,4375	1243	-0,240963855421687	2067	9,68674698795181	1834	2,56626506024096	64	-0,0392397302268547	15680	-9,6137339055794	-4352	2,66830165542612	-603	-9,84732824427481	645	9,20610687022901	257	-3,9236641221374	152	0,138181818181818	241	-0,219090909090909	-622	-0,63469387755102	
26624	62792,96875	1239	-0,253012048192771	2068	9,73493975903614	1830	2,6144578313253	128	-0,0784794604537094	15808	-9,69221336603311	-4544	2,78602084610668	-588	-9,37404580152672	614	8,97709923664122	243	-3,70992366412214	157	0,142727272727273	229	-0,208181818181818	-609	-0,621428571428571	
27264	62812,5	1244	-0,433734939759036	2083	9,67469879518072	1837	2,53012048192771	384	-0,235438381361128	15808	-9,69221336603311	-4160	2,55058246474555	-573	-9,83206106870229	644	8,74809160305344	215	-3,2824427480916	138	0,125454545454545	230	-0,209090909090909	-611	-0,623469387755102	
27904	62832,03125	1244	-0,409638554216868	2081	9,67469879518072	1826	2,66265060240964	320	-0,196198651134273	15616	-9,57449417535254	-4544	2,78602084610668	-523	-10,6870229007634	700	7,98473282442748	269	-4,10687022900763	148	0,134545454545455	227	-0,206363636363636	-605	-0,61734693877551	
28544	62851,5625	1243	-0,325301204819277	2074	9,68674698795181	1822	2,71084337349398	192	-0,117719190680564	15744	-9,65297363580625	-4544	2,78602084610668	-421	-9,45038167938931	619	6,42748091603053	304	-4,6412213740458	151	0,137272727272727	235	-0,213636363636364	-613	-0,625510204081633	
29184	62871,09375	1247	-0,36144578313253	2077	9,63855421686747	1820	2,73493975903614	320	-0,196198651134273	15616	-9,57449417535254	-4608	2,82526057633354	-423	-9,6793893129771	634	6,45801526717557	338	-5,16030534351145	149	0,135454545454545	219	-0,199090909090909	-604	-0,616326530612245	
29824	62890,625	1244	-0,409638554216868	2081	9,67469879518072	1816	2,78313253012048	320	-0,196198651134273	15744	-9,65297363580625	-4736	2,90374003678725	-476	-9,72519083969466	637	7,26717557251908	327	-4,99236641221374	146	0,132727272727273	222	-0,201818181818182	-603	-0,61530612244898	
30464	62910,15625	1252	-0,445783132530121	2084	9,57831325301205	1817	2,7710843373494	512	-0,313917841814838	15552	-9,53525444512569	-4608	2,82526057633354	-437	-10,7328244274809	703	6,67175572519084	327	-4,99236641221374	152	0,138181818181818	213	-0,193636363636364	-605	-0,61734693877551	
31104	62929,6875	1252	-0,506024096385542	2089	9,57831325301205	1810	2,85542168674699	448	-0,274678111587983	15552	-9,53525444512569	-4544	2,78602084610668	-330	-10,4274809160305	683	5,0381679389313	295	-4,50381679389313	150	0,136363636363636	214	-0,194545454545455	-600	-0,612244897959184	
31744	62949,21875	1248	-0,469879518072289	2086	9,62650602409639	1801	2,96385542168675	448	-0,274678111587983	15552	-9,53525444512569	-4864	2,98221949724096	-377	-10,824427480916	709	5,75572519083969	281	-4,29007633587786	138	0,125454545454545	222	-0,201818181818182	-610	-0,622448979591837	
32384	62968,75	1248	-0,566265060240964	2094	9,62650602409639	1796	3,02409638554217	576	-0,353157572041692	15616	-9,57449417535254	-5056	3,09993868792152	-466	-10,3206106870229	676	7,11450381679389	331	-5,05343511450382	142	0,129090909090909	215	-0,195454545454545	-605	-0,61734693877551	
33024	62988,28125	1243	-0,650602409638554	2101	9,68674698795181	1787	3,13253012048193	512	-0,313917841814838	15744	-9,65297363580625	-5248	3,21765787860208	-541	-10,6412213740458	697	8,25954198473282	377	-5,75572519083969	141	0,128181818181818	229	-0,208181818181818	-602	-0,614285714285714	
33664	63007,8125	1248	-0,650602409638554	2101	9,62650602409639	1779	3,2289156626506	704	-0,431637032495402	15616	-9,57449417535254	-5440	3,33537706928265	-502	-10,4580152671756	685	7,66412213740458	388	-5,9236641221374	147	0,133636363636364	224	-0,203636363636364	-600	-0,612244897959184	
34304	63027,34375	1247	-0,614457831325301	2098	9,63855421686747	1773	3,30120481927711	640	-0,392397302268547	15744	-9,65297363580625	-5568	3,41385652973636	-424	-11,1450381679389	730	6,47328244274809	364	-5,55725190839695	139	0,126363636363636	219	-0,199090909090909	-595	-0,607142857142857	
34944	63046,875	1259	-0,710843373493976	2106	9,49397590361446	1780	3,21686746987952	768	-0,470876762722256	15360	-9,41753525444513	-5504	3,3746167995095	-442	-12,824427480916	840	6,74809160305344	371	-5,66412213740458	134	0,121818181818182	234	-0,212727272727273	-602	-0,614285714285714	
35584	63066,40625	1254	-0,843373493975904	2117	9,55421686746988	1772	3,31325301204819	960	-0,58859595340282	15616	-9,57449417535254	-5568	3,41385652973636	-463	-14,5343511450382	952	7,06870229007634	375	-5,72519083969466	139	0,126363636363636	213	-0,193636363636364	-594	-0,606122448979592	
36224	63085,9375	1259	-0,686746987951807	2104	9,49397590361446	1780	3,21686746987952	768	-0,470876762722256	15424	-9,45677498467198	-5568	3,41385652973636	-424	-14,7328244274809	965	6,47328244274809	437	-6,67175572519084	133	0,120909090909091	234	-0,212727272727273	-599	-0,611224489795918	
36864	63105,46875	1257	-0,530120481927711	2091	9,51807228915663	1779	3,2289156626506	512	-0,313917841814838	15424	-9,45677498467198	-5632	3,45309625996321	-423	-14,5038167938931	950	6,45801526717557	575	-8,77862595419847	139	0,126363636363636	221	-0,200909090909091	-597	-0,609183673469388	
37504	63125	1261	-0,325301204819277	2074	9,46987951807229	1767	3,37349397590361	128	-0,0784794604537094	15424	-9,45677498467198	-5696	3,49233599019007	-555	-13,6335877862595	893	8,47328244274809	664	-10,1374045801527	125	0,113636363636364	243	-0,220909090909091	-591	-0,603061224489796	
38144	63144,53125	1266	-0,566265060240964	2094	9,40963855421687	1767	3,37349397590361	512	-0,313917841814838	15104	-9,26057633353771	-5760	3,53157572041692	-719	-11,618320610687	761	10,9770992366412	658	-10,0458015267176	133	0,120909090909091	230	-0,209090909090909	-586	-0,597959183673469	
38784	63164,0625	1266	-0,879518072289157	2120	9,40963855421687	1752	3,55421686746988	1152	-0,706315144083384	15232	-9,33905579399141	-6144	3,76701410177805	-828	-12,1832061068702	798	12,6412213740458	566	-8,6412213740458	133	0,120909090909091	227	-0,206363636363636	-590	-0,602040816326531	
39424	63183,59375	1270	-1,08433734939759	2137	9,36144578313253	1773	3,30120481927711	1408	-0,863274064990803	15168	-9,29981606376456	-5760	3,53157572041692	-494	-12,4885496183206	818	7,54198473282443	552	-8,42748091603053	127	0,115454545454545	214	-0,194545454545455	-586	-0,597959183673469	
40064	63203,125	1282	-0,963855421686747	2127	9,21686746987952	1775	3,27710843373494	1344	-0,824034334763949	14848	-9,10361741263029	-5632	3,45309625996321	13	-15,206106870229	996	-0,198473282442748	561	-8,56488549618321	126	0,114545454545455	230	-0,209090909090909	-582	-0,593877551020408	
