Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
Timestamp	Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	
RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	
no units	mSecs	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	m/(sec^2)*	no units	deg/sec*	no units	deg/sec*	no units	deg/sec*	no units	local*	no units	local*	no units	local*	
640	42000	1231	2,14457831325301	1869	9,83132530120482	1921	1,51807228915663	-3648	2,23666462293072	15936	-9,77069282648682	-2624	1,60882893930104	0	0	0	0	0	0	246	0,223636363636364	191	-0,173636363636364	-554	-0,56530612244898	
1280	42019,53125	1225	2,1566265060241	1868	9,90361445783133	1916	1,57831325301205	-3712	2,27590435315757	16000	-9,80993255671367	-2688	1,6480686695279	-5653	-69,1603053435115	4530	86,3053435114504	4847	-74	252	0,229090909090909	191	-0,173636363636364	-555	-0,566326530612245	
1920	42039,0625	1232	1,98795180722892	1882	9,81927710843374	1897	1,80722891566265	-3776	2,31514408338443	16000	-9,80993255671367	-2880	1,76578786020846	-1008	-10,6717557251908	699	15,3893129770992	-155	2,36641221374046	249	0,226363636363636	191	-0,173636363636364	-551	-0,562244897959184	
2560	42058,59375	1239	1,87951807228916	1891	9,73493975903614	1870	2,13253012048193	-3392	2,0797057020233	15680	-9,6137339055794	-3328	2,04046597179644	-1066	-10,8702290076336	712	16,2748091603053	-234	3,57251908396947	251	0,228181818181818	205	-0,186363636363636	-560	-0,571428571428572	
3200	42078,125	1238	1,87951807228916	1891	9,74698795180723	1878	2,03614457831325	-3456	2,11894543225015	15808	-9,69221336603311	-3520	2,15818516247701	-980	-11,4809160305344	752	14,9618320610687	-320	4,88549618320611	250	0,227272727272727	190	-0,172727272727273	-556	-0,56734693877551	
3840	42097,65625	1224	2,03614457831325	1878	9,91566265060241	1881	2	-3648	2,23666462293072	16064	-9,84917228694053	-3520	2,15818516247701	-955	-12,1068702290076	793	14,5801526717557	-294	4,48854961832061	242	0,22	210	-0,190909090909091	-558	-0,569387755102041	
4480	42117,1875	1224	1,92771084337349	1887	9,91566265060241	1890	1,89156626506024	-3584	2,19742489270386	16128	-9,88841201716738	-3200	1,96198651134273	-1037	-14,1374045801527	926	15,8320610687023	-189	2,88549618320611	237	0,215454545454545	212	-0,192727272727273	-555	-0,566326530612245	
5120	42136,71875	1225	2,02409638554217	1879	9,90361445783133	1896	1,81927710843374	-3456	2,11894543225015	16128	-9,88841201716738	-3136	1,92274678111588	-947	-16,412213740458	1075	14,4580152671756	-105	1,6030534351145	242	0,22	199	-0,180909090909091	-546	-0,557142857142857	
5760	42156,25	1234	1,93975903614458	1886	9,79518072289157	1903	1,73493975903614	-3648	2,23666462293072	16000	-9,80993255671367	-3072	1,88350705088903	-872	-17,2519083969466	1130	13,3129770992366	-86	1,31297709923664	240	0,218181818181818	211	-0,191818181818182	-548	-0,559183673469388	
6400	42175,78125	1252	1,85542168674699	1893	9,57831325301205	1900	1,7710843373494	-3392	2,0797057020233	15488	-9,49601471489883	-3136	1,92274678111588	-795	-19,1908396946565	1257	12,1374045801527	-144	2,19847328244275	245	0,222727272727273	189	-0,171818181818182	-541	-0,552040816326531	
7040	42195,3125	1253	1,68674698795181	1907	9,56626506024096	1883	1,97590361445783	-3136	1,92274678111588	15488	-9,49601471489883	-3136	1,92274678111588	-672	-17,4045801526718	1140	10,2595419847328	-146	2,22900763358779	241	0,219090909090909	192	-0,174545454545455	-538	-0,548979591836735	
7680	42214,84375	1265	1,78313253012048	1899	9,42168674698795	1887	1,92771084337349	-3200	1,96198651134273	15168	-9,29981606376456	-3200	1,96198651134273	-525	-16,3358778625954	1070	8,01526717557252	-127	1,93893129770992	249	0,226363636363636	199	-0,180909090909091	-543	-0,554081632653061	
8320	42234,375	1250	1,86746987951807	1892	9,60240963855422	1898	1,79518072289157	-3264	2,00122624156959	15616	-9,57449417535254	-3072	1,88350705088903	-447	-16,1374045801527	1057	6,82442748091603	-24	0,366412213740458	247	0,224545454545455	189	-0,171818181818182	-534	-0,544897959183674	
8960	42253,90625	1250	1,98795180722892	1882	9,60240963855422	1887	1,92771084337349	-3520	2,15818516247701	15680	-9,6137339055794	-3328	2,04046597179644	-444	-15,3587786259542	1006	6,77862595419847	91	-1,38931297709924	242	0,22	207	-0,188181818181818	-532	-0,542857142857143	
9600	42273,4375	1245	2,14457831325301	1869	9,66265060240964	1870	2,13253012048193	-3840	2,35438381361128	15680	-9,6137339055794	-3520	2,15818516247701	-542	-14,1832061068702	929	8,27480916030534	85	-1,29770992366412	245	0,222727272727273	201	-0,182727272727273	-533	-0,543877551020408	
10240	42292,96875	1246	2,14457831325301	1869	9,65060240963856	1866	2,18072289156627	-3904	2,39362354383814	15616	-9,57449417535254	-3584	2,19742489270386	-695	-12,3053435114504	806	10,6106870229008	55	-0,83969465648855	237	0,215454545454545	198	-0,18	-540	-0,551020408163265	
10880	42312,5	1253	1,81927710843374	1896	9,56626506024096	1859	2,26506024096386	-3264	2,00122624156959	15552	-9,53525444512569	-3840	2,35438381361128	-889	-12,0916030534351	792	13,5725190839695	14	-0,213740458015267	240	0,218181818181818	205	-0,186363636363636	-526	-0,536734693877551	
11520	42332,03125	1250	1,81927710843374	1896	9,60240963855422	1840	2,49397590361446	-3264	2,00122624156959	15488	-9,49601471489883	-4096	2,5113427345187	-991	-11,8778625954198	778	15,1297709923664	2	-0,0305343511450382	240	0,218181818181818	218	-0,198181818181818	-534	-0,544897959183674	
12160	42351,5625	1248	1,8433734939759	1894	9,62650602409639	1841	2,48192771084337	-3264	2,00122624156959	15552	-9,53525444512569	-4288	2,62906192519926	-881	-10,824427480916	709	13,4503816793893	48	-0,732824427480916	234	0,212727272727273	203	-0,184545454545455	-534	-0,544897959183674	
12800	42371,09375	1249	2	1881	9,6144578313253	1849	2,3855421686747	-3520	2,15818516247701	15552	-9,53525444512569	-4096	2,5113427345187	-884	-12,2137404580153	800	13,4961832061069	77	-1,17557251908397	243	0,220909090909091	189	-0,171818181818182	-526	-0,536734693877551	
13440	42390,625	1250	1,91566265060241	1888	9,60240963855422	1840	2,49397590361446	-3520	2,15818516247701	15616	-9,57449417535254	-4096	2,5113427345187	-926	-12,9160305343511	846	14,1374045801527	122	-1,86259541984733	235	0,213636363636364	219	-0,199090909090909	-529	-0,539795918367347	
14080	42410,15625	1251	1,85542168674699	1893	9,59036144578313	1833	2,57831325301205	-3392	2,0797057020233	15552	-9,53525444512569	-4288	2,62906192519926	-961	-13,587786259542	890	14,6717557251908	112	-1,70992366412214	241	0,219090909090909	201	-0,182727272727273	-526	-0,536734693877551	
14720	42429,6875	1248	1,86746987951807	1892	9,62650602409639	1822	2,71084337349398	-3456	2,11894543225015	15680	-9,6137339055794	-4544	2,78602084610668	-908	-14,0610687022901	921	13,8625954198473	79	-1,20610687022901	231	0,21	191	-0,173636363636364	-523	-0,533673469387755	
15360	42449,21875	1246	1,80722891566265	1897	9,65060240963856	1822	2,71084337349398	-3328	2,04046597179644	15488	-9,49601471489883	-4608	2,82526057633354	-805	-13,9847328244275	916	12,2900763358779	53	-0,809160305343511	236	0,214545454545455	203	-0,184545454545455	-516	-0,526530612244898	
16000	42468,75	1255	1,67469879518072	1908	9,54216867469879	1826	2,66265060240964	-3136	1,92274678111588	15616	-9,57449417535254	-4416	2,70754138565297	-677	-14,7328244274809	965	10,3358778625954	48	-0,732824427480916	238	0,216363636363636	201	-0,182727272727273	-519	-0,529591836734694	
16640	42488,28125	1260	1,79518072289157	1898	9,48192771084337	1828	2,63855421686747	-3200	1,96198651134273	15424	-9,45677498467198	-4672	2,86450030656039	-528	-15,8473282442748	1038	8,06106870229008	36	-0,549618320610687	230	0,209090909090909	198	-0,18	-515	-0,525510204081633	
17280	42507,8125	1264	1,87951807228916	1891	9,43373493975904	1822	2,71084337349398	-3456	2,11894543225015	15296	-9,37829552421827	-4672	2,86450030656039	-554	-14,5801526717557	955	8,45801526717557	120	-1,83206106870229	227	0,206363636363636	203	-0,184545454545455	-509	-0,519387755102041	
17920	42527,34375	1260	1,83132530120482	1895	9,48192771084337	1814	2,80722891566265	-3456	2,11894543225015	15424	-9,45677498467198	-4736	2,90374003678725	-761	-13,9389312977099	913	11,618320610687	195	-2,97709923664122	225	0,204545454545455	224	-0,203636363636364	-511	-0,521428571428571	
18560	42546,875	1263	1,72289156626506	1904	9,44578313253012	1815	2,79518072289157	-3072	1,88350705088903	15360	-9,41753525444513	-4736	2,90374003678725	-991	-14,3664122137405	941	15,1297709923664	243	-3,70992366412214	222	0,201818181818182	210	-0,190909090909091	-516	-0,526530612244898	
19200	42566,40625	1264	1,44578313253012	1927	9,43373493975904	1818	2,75903614457831	-2688	1,6480686695279	15296	-9,37829552421827	-4672	2,86450030656039	-967	-15,0076335877863	983	14,763358778626	210	-3,20610687022901	232	0,210909090909091	188	-0,170909090909091	-507	-0,51734693877551	
19840	42585,9375	1275	1,56626506024096	1917	9,30120481927711	1817	2,7710843373494	-2880	1,76578786020846	15040	-9,22133660331085	-4544	2,78602084610668	-623	-15,4656488549618	1013	9,51145038167939	158	-2,41221374045802	223	0,202727272727273	211	-0,191818181818182	-503	-0,513265306122449	
20480	42605,46875	1265	1,72289156626506	1904	9,42168674698795	1813	2,81927710843373	-3200	1,96198651134273	15168	-9,29981606376456	-4672	2,86450030656039	-272	-14,5801526717557	955	4,15267175572519	101	-1,54198473282443	226	0,205454545454545	212	-0,192727272727273	-505	-0,51530612244898	
21120	42625	1265	1,81927710843374	1896	9,42168674698795	1810	2,85542168674699	-3328	2,04046597179644	15168	-9,29981606376456	-4800	2,9429797670141	-111	-14,5343511450382	952	1,69465648854962	139	-2,12213740458015	220	0,2	200	-0,181818181818182	-506	-0,516326530612245	
21760	42644,53125	1268	2,03614457831325	1878	9,3855421686747	1811	2,8433734939759	-3712	2,27590435315757	15232	-9,33905579399141	-4736	2,90374003678725	-180	-14,8854961832061	975	2,74809160305343	136	-2,0763358778626	219	0,199090909090909	208	-0,189090909090909	-496	-0,506122448979592	
