Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
22400	90664,0625	2416	2	1881	-4,44578313253012	1370	8,1566265060241	-3712	2,27590435315757	-8064	4,94420600858369	-13824	8,47578172900061	25	-0,0305343511450382	2	-0,381679389312977	-2	0,0305343511450382	207	0,188181818181818	790	-0,718181818181818	-301	-0,307142857142857	
23040	90683,59375	2419	2,01204819277108	1880	-4,48192771084337	1371	8,14457831325301	-3648	2,23666462293072	-7872	4,82648681790313	-13952	8,55426118945432	45	0,778625954198473	-51	-0,687022900763359	-9	0,137404580152672	203	0,184545454545455	783	-0,711818181818182	-302	-0,308163265306122	
23680	90703,125	2416	1,92771084337349	1887	-4,44578313253012	1371	8,14457831325301	-3648	2,23666462293072	-7936	4,86572654812998	-14016	8,59350091968118	-44	1,58778625954198	-104	0,67175572519084	-2	0,0305343511450382	218	0,198181818181818	769	-0,699090909090909	-296	-0,302040816326531	
24320	90722,65625	2418	1,95180722891566	1885	-4,46987951807229	1366	8,20481927710843	-3584	2,19742489270386	-8000	4,90496627835684	-14080	8,63274064990803	-70	1,86259541984733	-122	1,06870229007634	30	-0,458015267175573	213	0,193636363636364	798	-0,725454545454545	-296	-0,302040816326531	
24960	90742,1875	2418	1,87951807228916	1891	-4,46987951807229	1367	8,19277108433735	-3520	2,15818516247701	-8000	4,90496627835684	-14016	8,59350091968118	-29	2,30534351145038	-151	0,442748091603053	31	-0,473282442748092	207	0,188181818181818	784	-0,712727272727273	-300	-0,306122448979592	
25600	90761,71875	2420	1,93975903614458	1886	-4,49397590361446	1365	8,21686746987952	-3392	2,0797057020233	-8000	4,90496627835684	-14208	8,71122011036174	-34	1,14503816793893	-75	0,519083969465649	22	-0,33587786259542	210	0,190909090909091	768	-0,698181818181818	-294	-0,3	
26240	90781,25	2417	1,93975903614458	1886	-4,45783132530121	1361	8,26506024096386	-3520	2,15818516247701	-7936	4,86572654812998	-14144	8,67198038013489	-11	1,89312977099237	-124	0,16793893129771	50	-0,763358778625954	209	0,19	784	-0,712727272727273	-296	-0,302040816326531	
26880	90800,78125	2415	1,96385542168675	1884	-4,43373493975904	1359	8,28915662650602	-3584	2,19742489270386	-7936	4,86572654812998	-14208	8,71122011036174	-95	1,78625954198473	-117	1,45038167938931	75	-1,14503816793893	212	0,192727272727273	781	-0,71	-297	-0,303061224489796	
27520	90820,3125	2414	1,98795180722892	1882	-4,42168674698795	1360	8,27710843373494	-3520	2,15818516247701	-7872	4,82648681790313	-14272	8,7504598405886	-107	1,17557251908397	-77	1,63358778625954	76	-1,16030534351145	207	0,188181818181818	795	-0,722727272727273	-299	-0,305102040816327	
28160	90839,84375	2416	2,07228915662651	1875	-4,44578313253012	1355	8,33734939759036	-3648	2,23666462293072	-7936	4,86572654812998	-14272	8,7504598405886	-19	0,763358778625954	-50	0,290076335877863	69	-1,05343511450382	215	0,195454545454545	770	-0,7	-295	-0,301020408163265	
28800	90859,375	2412	2,08433734939759	1874	-4,39759036144578	1365	8,21686746987952	-3648	2,23666462293072	-7744	4,74800735744942	-14208	8,71122011036174	7	1,20610687022901	-79	-0,106870229007634	27	-0,412213740458015	209	0,19	766	-0,696363636363636	-295	-0,301020408163265	
29440	90878,90625	2415	1,92771084337349	1887	-4,43373493975904	1367	8,19277108433735	-3520	2,15818516247701	-7936	4,86572654812998	-14080	8,63274064990803	-35	0,580152671755725	-38	0,534351145038168	-6	0,0916030534351145	214	0,194545454545455	789	-0,717272727272727	-300	-0,306122448979592	
30080	90898,4375	2408	1,92771084337349	1887	-4,34939759036145	1371	8,14457831325301	-3456	2,11894543225015	-7872	4,82648681790313	-14016	8,59350091968118	20	0,854961832061069	-56	-0,305343511450382	-48	0,732824427480916	216	0,196363636363636	774	-0,703636363636364	-302	-0,308163265306122	
30720	90917,96875	2417	1,80722891566265	1897	-4,45783132530121	1369	8,16867469879518	-3264	2,00122624156959	-7872	4,82648681790313	-14080	8,63274064990803	35	1,40458015267176	-92	-0,534351145038168	-27	0,412213740458015	208	0,189090909090909	768	-0,698181818181818	-293	-0,298979591836735	
31360	90937,5	2425	1,91566265060241	1888	-4,55421686746988	1361	8,26506024096386	-3520	2,15818516247701	-8128	4,98344573881055	-14208	8,71122011036174	-13	0,534351145038168	-35	0,198473282442748	12	-0,183206106870229	209	0,19	781	-0,71	-291	-0,296938775510204	
32000	90957,03125	2413	1,96385542168675	1884	-4,40963855421687	1355	8,33734939759036	-3648	2,23666462293072	-7872	4,82648681790313	-14208	8,71122011036174	-60	2,83969465648855	-186	0,916030534351145	82	-1,25190839694656	213	0,193636363636364	789	-0,717272727272727	-294	-0,3	
32640	90976,5625	2415	1,98795180722892	1882	-4,43373493975904	1350	8,39759036144578	-3456	2,11894543225015	-7936	4,86572654812998	-14400	8,8289393010423	-104	2,65648854961832	-174	1,58778625954198	121	-1,84732824427481	208	0,189090909090909	765	-0,695454545454545	-293	-0,298979591836735	
33280	90996,09375	2408	2,03614457831325	1878	-4,34939759036145	1349	8,40963855421687	-3584	2,19742489270386	-7744	4,74800735744942	-14464	8,86817903126916	-53	1,64885496183206	-108	0,809160305343511	97	-1,48091603053435	200	0,181818181818182	774	-0,703636363636364	-298	-0,304081632653061	
33920	91015,625	2405	2,04819277108434	1877	-4,31325301204819	1352	8,37349397590362	-3712	2,27590435315757	-7616	4,66952789699571	-14464	8,86817903126916	-56	1,6793893129771	-110	0,854961832061069	37	-0,564885496183206	212	0,192727272727273	765	-0,695454545454545	-291	-0,296938775510204	
34560	91035,15625	2407	1,85542168674699	1893	-4,33734939759036	1363	8,24096385542169	-3392	2,0797057020233	-7744	4,74800735744942	-14208	8,71122011036174	-79	-0,458015267175573	30	1,20610687022901	-22	0,33587786259542	215	0,195454545454545	788	-0,716363636363636	-299	-0,305102040816327	
35200	91054,6875	2411	1,92771084337349	1887	-4,3855421686747	1370	8,1566265060241	-3520	2,15818516247701	-7872	4,82648681790313	-14016	8,59350091968118	22	-1,81679389312977	119	-0,33587786259542	-17	0,259541984732824	213	0,193636363636364	774	-0,703636363636364	-301	-0,307142857142857	
35840	91074,21875	2409	1,96385542168675	1884	-4,36144578313253	1373	8,12048192771084	-3520	2,15818516247701	-7872	4,82648681790313	-14144	8,67198038013489	64	-1,00763358778626	66	-0,977099236641221	55	-0,83969465648855	210	0,190909090909091	769	-0,699090909090909	-295	-0,301020408163265	
36480	91093,75	2411	1,96385542168675	1884	-4,3855421686747	1372	8,13253012048193	-3520	2,15818516247701	-7808	4,78724708767627	-13888	8,51502145922747	8	-0,854961832061069	56	-0,122137404580153	119	-1,81679389312977	206	0,187272727272727	782	-0,710909090909091	-293	-0,298979591836735	
37120	91113,28125	2410	2,01204819277108	1880	-4,37349397590361	1375	8,09638554216868	-3648	2,23666462293072	-7744	4,74800735744942	-13824	8,47578172900061	23	-0,0458015267175573	3	-0,351145038167939	129	-1,96946564885496	210	0,190909090909091	799	-0,726363636363636	-302	-0,308163265306122	
37760	91132,8125	2410	2,02409638554217	1879	-4,37349397590361	1367	8,19277108433735	-3584	2,19742489270386	-7808	4,78724708767627	-13824	8,47578172900061	49	0,213740458015267	-14	-0,748091603053435	123	-1,87786259541985	209	0,19	768	-0,698181818181818	-295	-0,301020408163265	
38400	91152,34375	2420	1,98795180722892	1882	-4,49397590361446	1362	8,25301204819277	-3456	2,11894543225015	-8000	4,90496627835684	-14272	8,7504598405886	9	-0,259541984732824	17	-0,137404580152672	46	-0,702290076335878	204	0,185454545454545	772	-0,701818181818182	-298	-0,304081632653061	
39040	91171,875	2418	1,89156626506024	1890	-4,46987951807229	1361	8,26506024096386	-3392	2,0797057020233	-8064	4,94420600858369	-14144	8,67198038013489	-5	0,305343511450382	-20	0,0763358778625954	26	-0,396946564885496	209	0,19	769	-0,699090909090909	-294	-0,3	
39680	91191,40625	2420	1,91566265060241	1888	-4,49397590361446	1353	8,36144578313253	-3456	2,11894543225015	-8064	4,94420600858369	-14272	8,7504598405886	42	0,33587786259542	-22	-0,641221374045801	35	-0,534351145038168	212	0,192727272727273	785	-0,713636363636364	-299	-0,305102040816327	
40320	91210,9375	2413	1,93975903614458	1886	-4,40963855421687	1353	8,36144578313253	-3392	2,0797057020233	-8064	4,94420600858369	-14144	8,67198038013489	57	0,687022900763359	-45	-0,870229007633588	65	-0,99236641221374	202	0,183636363636364	779	-0,708181818181818	-302	-0,308163265306122	
40960	91230,46875	2415	1,87951807228916	1891	-4,43373493975904	1357	8,31325301204819	-3328	2,04046597179644	-7872	4,82648681790313	-14336	8,78969957081545	-45	0,0610687022900763	-4	0,687022900763359	63	-0,961832061068702	206	0,187272727272727	771	-0,700909090909091	-294	-0,3	
41600	91250	2417	1,93975903614458	1886	-4,45783132530121	1350	8,39759036144578	-3456	2,11894543225015	-8064	4,94420600858369	-14400	8,8289393010423	2	-1,37404580152672	90	-0,0305343511450382	26	-0,396946564885496	210	0,190909090909091	785	-0,713636363636364	-295	-0,301020408163265	
42240	91269,53125	2415	1,95180722891566	1885	-4,43373493975904	1362	8,25301204819277	-3584	2,19742489270386	-7936	4,86572654812998	-14208	8,71122011036174	60	-0,702290076335878	46	-0,916030534351145	-3	0,0458015267175573	212	0,192727272727273	767	-0,697272727272727	-296	-0,302040816326531	
42880	91289,0625	2423	1,75903614457831	1901	-4,53012048192771	1368	8,18072289156627	-3328	2,04046597179644	-8000	4,90496627835684	-14080	8,63274064990803	-33	-2,67175572519084	175	0,50381679389313	0	0	207	0,188181818181818	768	-0,698181818181818	-293	-0,298979591836735	
43520	91308,59375	2421	2,01204819277108	1880	-4,50602409638554	1368	8,18072289156627	-3648	2,23666462293072	-8128	4,98344573881055	-14016	8,59350091968118	51	-2,04580152671756	134	-0,778625954198473	-10	0,152671755725191	218	0,198181818181818	769	-0,699090909090909	-298	-0,304081632653061	
44160	91328,125	2410	1,85542168674699	1893	-4,37349397590361	1371	8,14457831325301	-3328	2,04046597179644	-7808	4,78724708767627	-14144	8,67198038013489	2	0,183206106870229	-12	-0,0305343511450382	27	-0,412213740458015	211	0,191818181818182	769	-0,699090909090909	-294	-0,3	
44800	91347,65625	2415	1,87951807228916	1891	-4,43373493975904	1369	8,16867469879518	-3520	2,15818516247701	-7936	4,86572654812998	-14080	8,63274064990803	-71	-0,122137404580153	8	1,08396946564885	61	-0,931297709923664	212	0,192727272727273	789	-0,717272727272727	-299	-0,305102040816327	
45440	91367,1875	2416	2,01204819277108	1880	-4,44578313253012	1365	8,21686746987952	-3520	2,15818516247701	-7872	4,82648681790313	-13952	8,55426118945432	31	0,854961832061069	-56	-0,473282442748092	81	-1,23664122137405	215	0,195454545454545	777	-0,706363636363636	-301	-0,307142857142857	
46080	91386,71875	2417	1,87951807228916	1891	-4,45783132530121	1360	8,27710843373494	-3584	2,19742489270386	-8128	4,98344573881055	-14144	8,67198038013489	-29	1,08396946564885	-71	0,442748091603053	58	-0,885496183206107	202	0,183636363636364	781	-0,71	-303	-0,309183673469388	
46720	91406,25	2415	1,8433734939759	1894	-4,43373493975904	1364	8,2289156626506	-3392	2,0797057020233	-7936	4,86572654812998	-14016	8,59350091968118	-90	0,961832061068702	-63	1,37404580152672	63	-0,961832061068702	211	0,191818181818182	784	-0,712727272727273	-296	-0,302040816326531	
47360	91425,78125	2413	2	1881	-4,40963855421687	1355	8,33734939759036	-3520	2,15818516247701	-7808	4,78724708767627	-14272	8,7504598405886	-14	1,54198473282443	-101	0,213740458015267	90	-1,37404580152672	210	0,190909090909091	795	-0,722727272727273	-307	-0,313265306122449	
48000	91445,3125	2417	1,92771084337349	1887	-4,45783132530121	1362	8,25301204819277	-3584	2,19742489270386	-7936	4,86572654812998	-14144	8,67198038013489	-29	1,48091603053435	-97	0,442748091603053	75	-1,14503816793893	209	0,19	770	-0,7	-295	-0,301020408163265	
48640	91464,84375	2421	1,83132530120482	1895	-4,50602409638554	1362	8,25301204819277	-3392	2,0797057020233	-7936	4,86572654812998	-13888	8,51502145922747	-85	-0,198473282442748	13	1,29770992366412	72	-1,09923664122137	204	0,185454545454545	769	-0,699090909090909	-299	-0,305102040816327	
49280	91484,375	2422	2	1881	-4,51807228915663	1368	8,18072289156627	-3520	2,15818516247701	-7936	4,86572654812998	-14144	8,67198038013489	-14	0,137404580152672	-9	0,213740458015267	59	-0,900763358778626	207	0,188181818181818	804	-0,730909090909091	-297	-0,303061224489796	
49920	91503,90625	2423	1,91566265060241	1888	-4,53012048192771	1360	8,27710843373494	-3392	2,0797057020233	-8064	4,94420600858369	-14208	8,71122011036174	-27	0,595419847328244	-39	0,412213740458015	105	-1,6030534351145	212	0,192727272727273	786	-0,714545454545455	-298	-0,304081632653061	
50560	91523,4375	2411	1,93975903614458	1886	-4,3855421686747	1360	8,27710843373494	-3456	2,11894543225015	-8064	4,94420600858369	-14144	8,67198038013489	-88	0,854961832061069	-56	1,34351145038168	93	-1,41984732824427	215	0,195454545454545	771	-0,700909090909091	-300	-0,306122448979592	
51200	91542,96875	2400	1,96385542168675	1884	-4,25301204819277	1357	8,31325301204819	-3520	2,15818516247701	-7680	4,70876762722256	-14208	8,71122011036174	-40	2,99236641221374	-196	0,610687022900763	81	-1,23664122137405	203	0,184545454545455	783	-0,711818181818182	-297	-0,303061224489796	
51840	91562,5	2417	1,91566265060241	1888	-4,45783132530121	1357	8,31325301204819	-3520	2,15818516247701	-7936	4,86572654812998	-14208	8,71122011036174	-58	1,58778625954198	-104	0,885496183206107	36	-0,549618320610687	212	0,192727272727273	788	-0,716363636363636	-297	-0,303061224489796	
52480	91582,03125	2426	1,86746987951807	1892	-4,56626506024096	1359	8,28915662650602	-3456	2,11894543225015	-8192	5,0226854690374	-14400	8,8289393010423	-43	0,83969465648855	-55	0,656488549618321	7	-0,106870229007634	211	0,191818181818182	770	-0,7	-295	-0,301020408163265	
53120	91601,5625	2425	1,83132530120482	1895	-4,55421686746988	1358	8,30120481927711	-3520	2,15818516247701	-8000	4,90496627835684	-14208	8,71122011036174	-71	1,90839694656489	-125	1,08396946564885	62	-0,946564885496183	202	0,183636363636364	782	-0,710909090909091	-301	-0,307142857142857	
53760	91621,09375	2422	1,81927710843374	1896	-4,51807228915663	1356	8,32530120481928	-3200	1,96198651134273	-8128	4,98344573881055	-14208	8,71122011036174	-91	1,78625954198473	-117	1,38931297709924	96	-1,46564885496183	214	0,194545454545455	770	-0,7	-295	-0,301020408163265	
54400	91640,625	2415	1,92771084337349	1887	-4,43373493975904	1362	8,25301204819277	-3456	2,11894543225015	-7936	4,86572654812998	-14080	8,63274064990803	-88	1,6030534351145	-105	1,34351145038168	99	-1,51145038167939	208	0,189090909090909	799	-0,726363636363636	-304	-0,310204081632653	
55040	91660,15625	2422	1,79518072289157	1898	-4,51807228915663	1366	8,20481927710843	-3328	2,04046597179644	-8064	4,94420600858369	-14208	8,71122011036174	-88	-0,0305343511450382	2	1,34351145038168	80	-1,22137404580153	213	0,193636363636364	778	-0,707272727272727	-300	-0,306122448979592	
55680	91679,6875	2423	1,89156626506024	1890	-4,53012048192771	1369	8,16867469879518	-3328	2,04046597179644	-8128	4,98344573881055	-13952	8,55426118945432	-35	-1,46564885496183	96	0,534351145038168	25	-0,381679389312977	214	0,194545454545455	771	-0,700909090909091	-302	-0,308163265306122	
56320	91699,21875	2414	1,86746987951807	1892	-4,42168674698795	1377	8,07228915662651	-3328	2,04046597179644	-7936	4,86572654812998	-13824	8,47578172900061	-72	0,351145038167939	-23	1,09923664122137	62	-0,946564885496183	207	0,188181818181818	782	-0,710909090909091	-294	-0,3	
56960	91718,75	2425	1,86746987951807	1892	-4,55421686746988	1376	8,08433734939759	-3328	2,04046597179644	-8064	4,94420600858369	-13696	8,3973022685469	-152	-0,977099236641221	64	2,3206106870229	86	-1,31297709923664	212	0,192727272727273	780	-0,709090909090909	-299	-0,305102040816327	
57600	91738,28125	2416	2,03614457831325	1878	-4,44578313253012	1376	8,08433734939759	-3648	2,23666462293072	-7936	4,86572654812998	-13632	8,35806253832005	-89	0,854961832061069	-56	1,3587786259542	101	-1,54198473282443	206	0,187272727272727	779	-0,708181818181818	-297	-0,303061224489796	
58240	91757,8125	2419	2,03614457831325	1878	-4,48192771084337	1373	8,12048192771084	-3520	2,15818516247701	-8000	4,90496627835684	-13824	8,47578172900061	-82	1,41984732824427	-93	1,25190839694656	64	-0,977099236641221	206	0,187272727272727	785	-0,713636363636364	-295	-0,301020408163265	
