Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
58880	85777,34375	2469	1,49397590361446	1923	-5,08433734939759	1380	8,03614457831325	-2560	1,56958920907419	-9024	5,53280196198651	-13760	8,43654199877376	-489	11,6030534351145	-760	7,46564885496183	159	-2,42748091603053	210	0,190909090909091	770	-0,7	-276	-0,281632653061225	
59520	85796,875	2454	1,97590361445783	1883	-4,90361445783133	1356	8,32530120481928	-3264	2,00122624156959	-8896	5,4543225015328	-14336	8,78969957081545	33	15,6030534351145	-1022	-0,50381679389313	258	-3,93893129770992	205	0,186363636363636	754	-0,685454545454545	-281	-0,286734693877551	
60160	85816,40625	2419	2,26506024096386	1859	-4,48192771084337	1300	9	-3904	2,39362354383814	-8256	5,06192519926425	-15104	9,26057633353771	-256	17,9847328244275	-1178	3,90839694656489	356	-5,43511450381679	219	0,199090909090909	753	-0,684545454545455	-275	-0,280612244897959	
60800	85835,9375	2388	2,20481927710843	1864	-4,10843373493976	1294	9,07228915662651	-4032	2,47210300429185	-7424	4,55180870631514	-15488	9,49601471489883	-751	18,3358778625954	-1201	11,4656488549618	402	-6,13740458015267	203	0,184545454545455	768	-0,698181818181818	-274	-0,279591836734694	
61440	85855,46875	2408	2,08433734939759	1874	-4,34939759036145	1302	8,97590361445783	-3712	2,27590435315757	-7616	4,66952789699571	-15616	9,57449417535254	-959	9,06870229007634	-594	14,6412213740458	308	-4,70229007633588	208	0,189090909090909	759	-0,69	-269	-0,274489795918367	
62080	85875	2405	2,03614457831325	1878	-4,31325301204819	1298	9,02409638554217	-3648	2,23666462293072	-7744	4,74800735744942	-15616	9,57449417535254	-938	5,38931297709924	-353	14,3206106870229	243	-3,70992366412214	203	0,184545454545455	759	-0,69	-276	-0,281632653061225	
62720	85894,53125	2412	1,63855421686747	1911	-4,39759036144578	1321	8,74698795180723	-3264	2,00122624156959	-7808	4,78724708767627	-14976	9,182096873084	-1134	2,19847328244275	-144	17,3129770992366	303	-4,62595419847328	203	0,184545454545455	744	-0,676363636363636	-268	-0,273469387755102	
63360	85914,0625	2421	1,5421686746988	1919	-4,50602409638554	1326	8,68674698795181	-2944	1,80502759043532	-8128	4,98344573881055	-14848	9,10361741263029	-1260	-2,97709923664122	195	19,236641221374	359	-5,48091603053435	203	0,184545454545455	768	-0,698181818181818	-277	-0,28265306122449	
64000	85933,59375	2408	1,78313253012048	1899	-4,34939759036145	1333	8,60240963855422	-3072	1,88350705088903	-7872	4,82648681790313	-14912	9,14285714285714	-798	0,106870229007634	-7	12,1832061068702	417	-6,36641221374046	204	0,185454545454545	746	-0,678181818181818	-270	-0,275510204081633	
64640	85953,125	2401	1,67469879518072	1908	-4,26506024096386	1342	8,49397590361446	-3200	1,96198651134273	-7808	4,78724708767627	-14720	9,02513795217658	-711	0,778625954198473	-51	10,8549618320611	435	-6,6412213740458	199	0,180909090909091	750	-0,681818181818182	-269	-0,274489795918367	
65280	85972,65625	2406	1,78313253012048	1899	-4,32530120481928	1338	8,54216867469879	-3008	1,84426732066217	-7680	4,70876762722256	-14848	9,10361741263029	-709	-1,06870229007634	70	10,824427480916	396	-6,04580152671756	206	0,187272727272727	747	-0,679090909090909	-277	-0,28265306122449	
384	85992,1875	2415	2,20481927710843	1864	-4,43373493975904	1327	8,67469879518072	-3968	2,43286327406499	-7936	4,86572654812998	-14784	9,06437768240343	-496	-0,748091603053435	49	7,57251908396946	232	-3,54198473282443	201	0,182727272727273	749	-0,680909090909091	-269	-0,274489795918367	
1024	86011,71875	2423	2,13253012048193	1870	-4,53012048192771	1335	8,57831325301205	-3776	2,31514408338443	-8000	4,90496627835684	-14848	9,10361741263029	-555	0,351145038167939	-23	8,47328244274809	133	-2,03053435114504	189	0,171818181818182	770	-0,7	-278	-0,283673469387755	
1664	86031,25	2443	1,3855421686747	1932	-4,7710843373494	1364	8,2289156626506	-2624	1,60882893930104	-8448	5,17964438994482	-14272	8,7504598405886	-1026	-0,748091603053435	49	15,6641221374046	109	-1,66412213740458	200	0,181818181818182	748	-0,68	-276	-0,281632653061225	
2304	86050,78125	2440	1,13253012048193	1953	-4,73493975903614	1395	7,85542168674699	-2240	1,37339055793991	-8448	5,17964438994482	-13632	8,35806253832005	-1126	1,0381679389313	-68	17,1908396946565	56	-0,854961832061069	191	0,173636363636364	764	-0,694545454545455	-273	-0,278571428571429	
2944	86070,3125	2418	1,27710843373494	1941	-4,46987951807229	1387	7,95180722891566	-2432	1,49110974862048	-8064	4,94420600858369	-13568	8,31882280809319	-605	8,76335877862595	-574	9,23664122137405	74	-1,12977099236641	197	0,179090909090909	764	-0,694545454545455	-275	-0,280612244897959	
3584	86089,84375	2409	1,53012048192771	1920	-4,36144578313253	1366	8,20481927710843	-2752	1,68730839975475	-7872	4,82648681790313	-14080	8,63274064990803	-486	10,8091603053435	-708	7,41984732824427	75	-1,14503816793893	185	0,168181818181818	770	-0,7	-284	-0,289795918367347	
4224	86109,375	2393	1,67469879518072	1908	-4,16867469879518	1331	8,62650602409639	-3200	1,96198651134273	-7488	4,591048436542	-14784	9,06437768240343	-482	8,9618320610687	-587	7,3587786259542	87	-1,32824427480916	187	0,17	762	-0,692727272727273	-274	-0,279591836734694	
4864	86128,90625	2359	2,06024096385542	1876	-3,75903614457831	1316	8,80722891566265	-3520	2,15818516247701	-7040	4,31637032495402	-14912	9,14285714285714	-362	11,8931297709924	-779	5,52671755725191	81	-1,23664122137405	184	0,167272727272727	775	-0,704545454545455	-276	-0,281632653061225	
5504	86148,4375	2378	1,92771084337349	1887	-3,98795180722892	1327	8,67469879518072	-3520	2,15818516247701	-6912	4,23789086450031	-14912	9,14285714285714	-554	8,16793893129771	-535	8,45801526717557	2	-0,0305343511450382	193	0,175454545454545	745	-0,677272727272727	-270	-0,275510204081633	
6144	86167,96875	2378	1,79518072289157	1898	-3,98795180722892	1320	8,75903614457831	-3200	1,96198651134273	-7232	4,43408951563458	-15232	9,33905579399141	-778	4,38167938931298	-287	11,8778625954198	-86	1,31297709923664	177	0,160909090909091	758	-0,689090909090909	-276	-0,281632653061225	
6784	86187,5	2376	1,78313253012048	1899	-3,96385542168675	1317	8,79518072289157	-3264	2,00122624156959	-7104	4,35561005518087	-15104	9,26057633353771	-666	7,81679389312977	-512	10,1679389312977	-178	2,7175572519084	183	0,166363636363636	768	-0,698181818181818	-276	-0,281632653061225	
7424	86207,03125	2368	1,62650602409639	1912	-3,86746987951807	1321	8,74698795180723	-3008	1,84426732066217	-7040	4,31637032495402	-15232	9,33905579399141	-635	6,22900763358779	-408	9,69465648854962	-280	4,27480916030534	181	0,164545454545455	764	-0,694545454545455	-279	-0,28469387755102	
8064	86226,5625	2378	1,3855421686747	1932	-3,98795180722892	1339	8,53012048192771	-2944	1,80502759043532	-6912	4,23789086450031	-14720	9,02513795217658	-697	6,70229007633588	-439	10,6412213740458	-313	4,77862595419847	181	0,164545454545455	763	-0,693636363636364	-277	-0,28265306122449	
8704	86246,09375	2394	1,01204819277108	1963	-4,18072289156627	1347	8,43373493975904	-2176	1,33415082771306	-7616	4,66952789699571	-14592	8,94665849172287	-931	3,75572519083969	-246	14,2137404580153	-294	4,48854961832061	173	0,157272727272727	756	-0,687272727272727	-271	-0,276530612244898	
9344	86265,625	2381	0,903614457831325	1972	-4,02409638554217	1334	8,59036144578313	-1664	1,02023298589822	-7360	4,51256897608829	-14912	9,14285714285714	-923	7,11450381679389	-466	14,0916030534351	-163	2,48854961832061	167	0,151818181818182	757	-0,688181818181818	-281	-0,286734693877551	
9984	86285,15625	2380	0,891566265060241	1973	-4,01204819277108	1354	8,34939759036145	-1920	1,17719190680564	-7232	4,43408951563458	-14336	8,78969957081545	-604	11,3282442748092	-742	9,22137404580153	-86	1,31297709923664	180	0,163636363636364	741	-0,673636363636364	-274	-0,279591836734694	
10624	86304,6875	2389	0,626506024096386	1995	-4,12048192771084	1346	8,44578313253012	-1472	0,902513795217658	-7296	4,47332924586143	-14400	8,8289393010423	-629	11,9847328244275	-785	9,6030534351145	13	-0,198473282442748	175	0,159090909090909	740	-0,672727272727273	-270	-0,275510204081633	
11264	86324,21875	2379	0,771084337349398	1983	-4	1329	8,65060240963856	-1472	0,902513795217658	-7232	4,43408951563458	-14784	9,06437768240343	-517	14,3969465648855	-943	7,89312977099237	207	-3,16030534351145	176	0,16	752	-0,683636363636364	-273	-0,278571428571429	
11904	86343,75	2366	1,16867469879518	1950	-3,8433734939759	1291	9,10843373493976	-2240	1,37339055793991	-6912	4,23789086450031	-15680	9,6137339055794	-336	19,0534351145038	-1248	5,12977099236641	232	-3,54198473282443	174	0,158181818181818	736	-0,669090909090909	-269	-0,274489795918367	
12544	86363,28125	2380	1,13253012048193	1953	-4,01204819277108	1349	8,40963855421687	-2176	1,33415082771306	-7168	4,39484978540773	-14656	8,98589822194972	-328	20,7175572519084	-1357	5,00763358778626	183	-2,79389312977099	165	0,15	758	-0,689090909090909	-271	-0,276530612244898	
13184	86382,8125	2399	1,01204819277108	1963	-4,24096385542169	1368	8,18072289156627	-1920	1,17719190680564	-7552	4,63028816676885	-14016	8,59350091968118	-659	19,3587786259542	-1268	10,0610687022901	17	-0,259541984732824	171	0,155454545454545	752	-0,683636363636364	-271	-0,276530612244898	
13824	86402,34375	2397	0,819277108433735	1979	-4,21686746987952	1346	8,44578313253012	-1600	0,980993255671367	-7552	4,63028816676885	-14464	8,86817903126916	-897	25,4809160305343	-1669	13,6946564885496	-161	2,45801526717557	162	0,147272727272727	747	-0,679090909090909	-272	-0,277551020408163	
14464	86421,875	2398	0,939759036144578	1969	-4,2289156626506	1325	8,69879518072289	-1792	1,09871244635193	-7680	4,70876762722256	-15168	9,29981606376456	-1229	29,1450381679389	-1909	18,763358778626	-300	4,58015267175572	160	0,145454545454545	728	-0,661818181818182	-263	-0,268367346938776	
15104	86441,40625	2378	0,879518072289157	1974	-3,98795180722892	1299	9,01204819277108	-1664	1,02023298589822	-7232	4,43408951563458	-15680	9,6137339055794	-1616	32,6412213740458	-2138	24,6717557251908	-352	5,37404580152672	149	0,135454545454545	765	-0,695454545454545	-268	-0,273469387755102	
15744	86460,9375	2343	0,626506024096386	1995	-3,56626506024096	1279	9,25301204819277	-1280	0,784794604537094	-6336	3,88473329245861	-16000	9,80993255671367	-1843	35,3282442748092	-2314	28,1374045801527	-421	6,42748091603053	150	0,136363636363636	749	-0,680909090909091	-267	-0,272448979591837	
16384	86480,46875	2316	0,710843373493976	1988	-3,24096385542169	1266	9,40963855421687	-1728	1,05947271612508	-6144	3,76701410177805	-16256	9,96689147762109	-2021	38,5801526717557	-2527	30,8549618320611	-394	6,01526717557252	153	0,139090909090909	728	-0,661818181818182	-264	-0,269387755102041	
17024	86500	2317	0,686746987951807	1990	-3,25301204819277	1265	9,42168674698795	-1408	0,863274064990803	-5952	3,64929491109749	-16256	9,96689147762109	-2004	38,0152671755725	-2490	30,5954198473282	-314	4,79389312977099	146	0,132727272727273	706	-0,641818181818182	-266	-0,271428571428571	
17664	86519,53125	2266	0,614457831325301	1996	-2,63855421686747	1264	9,43373493975904	-1472	0,902513795217658	-5184	3,17841814837523	-16448	10,0846106683017	-1811	41,0076335877863	-2686	27,6488549618321	-242	3,69465648854962	135	0,122727272727273	720	-0,654545454545455	-261	-0,266326530612245	
18304	86539,0625	2272	0,469879518072289	2008	-2,71084337349398	1272	9,33734939759036	-1216	0,745554874310239	-4864	2,98221949724096	-16128	9,88841201716738	-1770	38,7328244274809	-2537	27,0229007633588	-83	1,26717557251908	135	0,122727272727273	713	-0,648181818181818	-263	-0,268367346938776	
18944	86558,59375	2278	0,409638554216868	2013	-2,78313253012048	1282	9,21686746987952	-1024	0,627835683629675	-5312	3,25689760882894	-16000	9,80993255671367	-1778	32,5190839694656	-2130	27,1450381679389	14	-0,213740458015267	134	0,121818181818182	694	-0,630909090909091	-260	-0,26530612244898	
19584	86578,125	2241	0,0240963855421687	2045	-2,33734939759036	1291	9,10843373493976	-576	0,353157572041692	-4608	2,82526057633354	-15680	9,6137339055794	-1892	34,7786259541985	-2278	28,8854961832061	105	-1,6030534351145	122	0,110909090909091	686	-0,623636363636364	-261	-0,266326530612245	
20224	86597,65625	2266	-0,301204819277108	2072	-2,63855421686747	1309	8,89156626506024	0	0	-4608	2,82526057633354	-15488	9,49601471489883	-1595	33,236641221374	-2177	24,3511450381679	227	-3,46564885496183	129	0,117272727272727	687	-0,624545454545455	-266	-0,271428571428571	
20864	86617,1875	2254	-0,337349397590361	2075	-2,49397590361446	1320	8,75903614457831	0	0	-4800	2,9429797670141	-15168	9,29981606376456	-1399	31,0534351145038	-2034	21,3587786259542	343	-5,23664122137405	121	0,11	679	-0,617272727272727	-261	-0,266326530612245	
21504	86636,71875	2234	-0,891566265060241	2121	-2,25301204819277	1331	8,62650602409639	896	-0,549356223175966	-4224	2,58982219497241	-14848	9,10361741263029	-1385	36,3969465648855	-2384	21,1450381679389	624	-9,52671755725191	110	0,1	702	-0,638181818181818	-265	-0,270408163265306	
22144	86656,25	2228	-0,686746987951807	2104	-2,18072289156627	1330	8,63855421686747	832	-0,510116492949111	-4224	2,58982219497241	-15040	9,22133660331085	-1100	34,9770992366412	-2291	16,793893129771	887	-13,5419847328244	116	0,105454545454545	681	-0,619090909090909	-271	-0,276530612244898	
22784	86675,78125	2211	-0,0602409638554217	2052	-1,97590361445783	1295	9,06024096385542	-256	0,156958920907419	-3840	2,35438381361128	-15424	9,45677498467198	-672	39,4503816793893	-2584	10,2595419847328	1136	-17,3435114503817	111	0,100909090909091	689	-0,626363636363636	-261	-0,266326530612245	
23424	86695,3125	2171	0,0120481927710843	2046	-1,49397590361446	1302	8,97590361445783	-192	0,117719190680564	-3072	1,88350705088903	-15424	9,45677498467198	-649	43,6793893129771	-2861	9,90839694656488	1265	-19,3129770992366	110	0,1	684	-0,621818181818182	-263	-0,268367346938776	
24064	86714,84375	2158	-0,0481927710843374	2051	-1,33734939759036	1308	8,90361445783133	-256	0,156958920907419	-2816	1,72654812998161	-15296	9,37829552421827	-787	44,1984732824427	-2895	12,0152671755725	1225	-18,7022900763359	117	0,106363636363636	663	-0,602727272727273	-256	-0,261224489795918	
24704	86734,375	2160	-0,0843373493975904	2054	-1,36144578313253	1291	9,10843373493976	-128	0,0784794604537094	-2816	1,72654812998161	-15744	9,65297363580625	-871	45,618320610687	-2988	13,2977099236641	1228	-18,7480916030534	108	0,0981818181818182	659	-0,599090909090909	-254	-0,259183673469388	
25344	86753,90625	2137	0,0481927710843374	2043	-1,08433734939759	1269	9,37349397590362	-448	0,274678111587983	-2432	1,49110974862048	-16192	9,92765174739424	-702	47,9389312977099	-3140	10,7175572519084	1236	-18,8702290076336	114	0,103636363636364	652	-0,592727272727273	-259	-0,264285714285714	
25984	86773,4375	2096	0,072289156626506	2041	-0,590361445783133	1213	10,0481927710843	-512	0,313917841814838	-1536	0,941753525444513	-17408	10,6732066217045	-538	51,8015267175573	-3393	8,21374045801527	1089	-16,6259541984733	108	0,0981818181818182	648	-0,589090909090909	-256	-0,261224489795918	
26624	86792,96875	2067	-0,108433734939759	2056	-0,240963855421687	1241	9,71084337349398	-192	0,117719190680564	-896	0,549356223175966	-16704	10,2415695892091	-468	50,5801526717557	-3313	7,14503816793893	989	-15,0992366412214	100	0,0909090909090909	665	-0,604545454545455	-259	-0,264285714285714	
27264	86812,5	2084	-0,421686746987952	2082	-0,445783132530121	1252	9,57831325301205	192	-0,117719190680564	-1216	0,745554874310239	-16640	10,2023298589822	-683	43,5419847328244	-2852	10,4274809160305	1025	-15,6488549618321	110	0,1	645	-0,586363636363636	-257	-0,262244897959184	
27904	86832,03125	2104	-0,72289156626506	2107	-0,686746987951807	1236	9,7710843373494	448	-0,274678111587983	-1664	1,02023298589822	-16896	10,3592887798896	-614	39,7862595419847	-2606	9,37404580152672	1169	-17,8473282442748	97	0,0881818181818182	643	-0,584545454545455	-265	-0,270408163265306	
28544	86851,5625	2076	-0,614457831325301	2098	-0,349397590361446	1226	9,89156626506024	640	-0,392397302268547	-1280	0,784794604537094	-16768	10,2808093194359	-389	39,3435114503817	-2577	5,93893129770992	1337	-20,412213740458	103	0,0936363636363636	646	-0,587272727272727	-254	-0,259183673469388	
29184	86871,09375	2031	-0,228915662650602	2066	0,192771084337349	1234	9,79518072289157	320	-0,196198651134273	-256	0,156958920907419	-16768	10,2808093194359	155	40,8396946564885	-2675	-2,36641221374046	1274	-19,4503816793893	106	0,0963636363636364	626	-0,569090909090909	-251	-0,256122448979592	
29824	86890,625	2058	-0,0240963855421687	2049	-0,132530120481928	1255	9,54216867469879	-128	0,0784794604537094	-512	0,313917841814838	-17024	10,4377682403433	192	38,1221374045802	-2497	-2,93129770992366	1294	-19,7557251908397	102	0,0927272727272727	626	-0,569090909090909	-249	-0,254081632653061	
30464	86910,15625	2067	-0,650602409638554	2101	-0,240963855421687	1271	9,34939759036145	256	-0,156958920907419	-832	0,510116492949111	-16320	10,0061312078479	-140	35,6488549618321	-2335	2,13740458015267	1326	-20,2442748091603	108	0,0981818181818182	622	-0,565454545454545	-252	-0,257142857142857	
31104	86929,6875	2053	-0,831325301204819	2116	-0,072289156626506	1250	9,60240963855422	832	-0,510116492949111	-640	0,392397302268547	-16256	9,96689147762109	-229	36,6259541984733	-2399	3,49618320610687	1210	-18,4732824427481	105	0,0954545454545455	616	-0,56	-248	-0,253061224489796	
31744	86949,21875	2006	-0,349397590361446	2076	0,493975903614458	1241	9,71084337349398	384	-0,235438381361128	128	-0,0784794604537094	-16384	10,0453709380748	90	39,236641221374	-2570	-1,37404580152672	1288	-19,6641221374046	94	0,0854545454545455	638	-0,58	-254	-0,259183673469388	
32384	86968,75	2008	-0,240963855421687	2067	0,469879518072289	1233	9,80722891566265	384	-0,235438381361128	384	-0,235438381361128	-16768	10,2808093194359	387	39,7099236641221	-2601	-5,90839694656488	1477	-22,5496183206107	108	0,0981818181818182	615	-0,559090909090909	-252	-0,257142857142857	
33024	86988,28125	2008	0,072289156626506	2041	0,469879518072289	1231	9,83132530120482	-192	0,117719190680564	256	-0,156958920907419	-16960	10,3985285101165	208	33,5114503816794	-2195	-3,17557251908397	1469	-22,4274809160305	99	0,09	636	-0,578181818181818	-245	-0,25	
33664	87007,8125	1989	0,349397590361446	2018	0,698795180722892	1205	10,144578313253	-1088	0,66707541385653	640	-0,392397302268547	-17280	10,5947271612508	32	36,8702290076336	-2415	-0,488549618320611	1448	-22,1068702290076	96	0,0872727272727273	626	-0,569090909090909	-250	-0,255102040816327	
34304	87027,34375	1986	-0,0843373493975904	2054	0,734939759036145	1236	9,7710843373494	-256	0,156958920907419	960	-0,58859595340282	-16832	10,3200490496628	-515	36,0763358778626	-2363	7,86259541984733	1390	-21,2213740458015	110	0,1	602	-0,547272727272727	-241	-0,245918367346939	
34944	87046,875	1981	-0,397590361445783	2080	0,795180722891566	1240	9,72289156626506	384	-0,235438381361128	832	-0,510116492949111	-16896	10,3592887798896	-642	32,9923664122137	-2161	9,80152671755725	1302	-19,8778625954198	100	0,0909090909090909	607	-0,551818181818182	-251	-0,256122448979592	
35584	87066,40625	1999	-0,518072289156627	2090	0,578313253012048	1258	9,50602409638554	576	-0,353157572041692	448	-0,274678111587983	-16320	10,0061312078479	-352	34,6717557251908	-2271	5,37404580152672	1363	-20,8091603053435	107	0,0972727272727273	595	-0,540909090909091	-244	-0,248979591836735	
36224	87085,9375	1993	-0,337349397590361	2075	0,650602409638554	1250	9,60240963855422	192	-0,117719190680564	576	-0,353157572041692	-16384	10,0453709380748	-186	32,6412213740458	-2138	2,83969465648855	1430	-21,8320610687023	102	0,0927272727272727	620	-0,563636363636364	-241	-0,245918367346939	
36864	87105,46875	1953	-0,072289156626506	2053	1,13253012048193	1260	9,48192771084337	-320	0,196198651134273	1472	-0,902513795217658	-16192	9,92765174739424	-122	37,6641221374046	-2467	1,86259541984733	1627	-24,8396946564886	107	0,0972727272727273	605	-0,55	-246	-0,251020408163265	
37504	87125	1935	0,301204819277108	2022	1,34939759036145	1245	9,66265060240964	-896	0,549356223175966	1856	-1,13795217657879	-16640	10,2023298589822	-189	37,0229007633588	-2425	2,88549618320611	1604	-24,4885496183206	106	0,0963636363636364	589	-0,535454545454545	-247	-0,252040816326531	
38144	87144,53125	1900	0,168674698795181	2033	1,7710843373494	1258	9,50602409638554	-704	0,431637032495402	2560	-1,56958920907419	-16256	9,96689147762109	-242	41,4045801526718	-2712	3,69465648854962	1575	-24,0458015267176	98	0,0890909090909091	604	-0,549090909090909	-244	-0,248979591836735	
38784	87164,0625	1952	-0,036144578313253	2050	1,14457831325301	1279	9,25301204819277	-384	0,235438381361128	1408	-0,863274064990803	-15872	9,73145309625996	-651	32,7786259541985	-2147	9,93893129770992	1439	-21,969465648855	101	0,0918181818181818	608	-0,552727272727273	-246	-0,251020408163265	
39424	87183,59375	1937	-0,0481927710843374	2051	1,32530120481928	1242	9,69879518072289	-512	0,313917841814838	1536	-0,941753525444513	-16320	10,0061312078479	-715	33,6641221374046	-2205	10,9160305343511	1488	-22,7175572519084	96	0,0872727272727273	588	-0,534545454545455	-243	-0,247959183673469	
40064	87203,125	1897	-0,0843373493975904	2054	1,80722891566265	1216	10,0120481927711	-256	0,156958920907419	2176	-1,33415082771306	-16832	10,3200490496628	-1167	37,969465648855	-2487	17,8167938931298	1531	-23,3740458015267	92	0,0836363636363636	582	-0,529090909090909	-246	-0,251020408163265	
40704	87222,65625	1886	-0,493975903614458	2088	1,93975903614458	1199	10,2168674698795	320	-0,196198651134273	2816	-1,72654812998161	-17152	10,5162477007971	-1249	39,0534351145038	-2558	19,0687022900763	1443	-22,030534351145	98	0,0890909090909091	573	-0,520909090909091	-247	-0,252040816326531	
41344	87242,1875	1863	-0,433734939759036	2083	2,21686746987952	1207	10,1204819277108	192	-0,117719190680564	3008	-1,84426732066217	-17728	10,8694052728387	-877	34,5190839694656	-2261	13,3893129770992	1317	-20,1068702290076	90	0,0818181818181818	601	-0,546363636363636	-262	-0,26734693877551	
41984	87261,71875	1863	-0,783132530120482	2112	2,21686746987952	1205	10,144578313253	832	-0,510116492949111	3264	-2,00122624156959	-17536	10,7516860821582	-708	30,7328244274809	-2013	10,8091603053435	1238	-18,9007633587786	91	0,0827272727272727	582	-0,529090909090909	-252	-0,257142857142857	
42624	87281,25	1859	-0,72289156626506	2107	2,26506024096386	1219	9,97590361445783	832	-0,510116492949111	3328	-2,04046597179644	-17216	10,5554874310239	-507	26,5038167938931	-1736	7,74045801526718	1241	-18,9465648854962	76	0,0690909090909091	590	-0,536363636363636	-249	-0,254081632653061	
43264	87300,78125	1876	-0,566265060240964	2094	2,06024096385542	1261	9,46987951807229	512	-0,313917841814838	3136	-1,92274678111588	-16256	9,96689147762109	-366	24,1374045801527	-1581	5,58778625954198	1279	-19,5267175572519	84	0,0763636363636364	594	-0,54	-257	-0,262244897959184	
43904	87320,3125	1856	-1,28915662650602	2154	2,30120481927711	1302	8,97590361445783	1152	-0,706315144083384	3264	-2,00122624156959	-15744	9,65297363580625	-942	22,7786259541985	-1492	14,381679389313	1228	-18,7480916030534	87	0,0790909090909091	579	-0,526363636363636	-255	-0,260204081632653	
44544	87339,84375	1847	-1,20481927710843	2147	2,40963855421687	1297	9,03614457831325	1728	-1,05947271612508	3456	-2,11894543225015	-15680	9,6137339055794	-916	24,4732824427481	-1603	13,9847328244275	1289	-19,6793893129771	81	0,0736363636363636	568	-0,516363636363636	-248	-0,253061224489796	
45184	87359,375	1839	-0,530120481927711	2091	2,50602409638554	1277	9,27710843373494	640	-0,392397302268547	3712	-2,27590435315757	-15680	9,6137339055794	-88	26,9770992366412	-1767	1,34351145038168	1343	-20,5038167938931	76	0,0690909090909091	571	-0,519090909090909	-250	-0,255102040816327	
45824	87378,90625	1832	-0,144578313253012	2059	2,59036144578313	1270	9,36144578313253	-128	0,0784794604537094	3904	-2,39362354383814	-16000	9,80993255671367	-75	23,8931297709924	-1565	1,14503816793893	1236	-18,8702290076336	86	0,0781818181818182	560	-0,509090909090909	-251	-0,256122448979592	
46464	87398,4375	1820	-0,349397590361446	2076	2,73493975903614	1282	9,21686746987952	192	-0,117719190680564	4160	-2,55058246474555	-15936	9,77069282648682	-722	21,7709923664122	-1426	11,0229007633588	1039	-15,8625954198473	84	0,0763636363636364	558	-0,507272727272727	-251	-0,256122448979592	
47104	87417,96875	1826	-0,975903614457831	2128	2,66265060240964	1278	9,26506024096386	1088	-0,66707541385653	4096	-2,5113427345187	-15872	9,73145309625996	-1037	18,1526717557252	-1189	15,8320610687023	748	-11,4198473282443	66	0,06	579	-0,526363636363636	-261	-0,266326530612245	
47744	87437,5	1846	-1,31325301204819	2156	2,42168674698795	1301	8,98795180722892	1728	-1,05947271612508	3584	-2,19742489270386	-15552	9,53525444512569	-1040	12,6870229007634	-831	15,8778625954198	584	-8,91603053435114	76	0,0690909090909091	558	-0,507272727272727	-259	-0,264285714285714	
48384	87457,03125	1837	-1,50602409638554	2172	2,53012048192771	1288	9,14457831325301	1984	-1,2164316370325	3840	-2,35438381361128	-15744	9,65297363580625	-500	12,6412213740458	-828	7,63358778625954	534	-8,15267175572519	71	0,0645454545454545	577	-0,524545454545455	-260	-0,26530612244898	
49024	87476,5625	1844	-1,50602409638554	2172	2,44578313253012	1283	9,20481927710843	1984	-1,2164316370325	3712	-2,27590435315757	-15872	9,73145309625996	-26	14,2748091603053	-935	0,396946564885496	589	-8,99236641221374	76	0,0690909090909091	571	-0,519090909090909	-259	-0,264285714285714	
49664	87496,09375	1837	-1,14457831325301	2142	2,53012048192771	1264	9,43373493975904	1472	-0,902513795217658	3840	-2,35438381361128	-16256	9,96689147762109	16	15,1908396946565	-995	-0,244274809160305	668	-10,1984732824427	68	0,0618181818181818	560	-0,509090909090909	-255	-0,260204081632653	
50304	87515,625	1804	-1,12048192771084	2140	2,92771084337349	1255	9,54216867469879	1472	-0,902513795217658	4352	-2,66830165542612	-16384	10,0453709380748	-368	18,5954198473282	-1218	5,61832061068702	788	-12,030534351145	66	0,06	566	-0,514545454545455	-262	-0,26734693877551	
50944	87535,15625	1811	-1,5421686746988	2175	2,8433734939759	1265	9,42168674698795	2176	-1,33415082771306	4288	-2,62906192519926	-16000	9,80993255671367	-941	13,8625954198473	-908	14,3664122137405	722	-11,0229007633588	75	0,0681818181818182	551	-0,500909090909091	-258	-0,263265306122449	
51584	87554,6875	1822	-1,73493975903614	2191	2,71084337349398	1282	9,21686746987952	2432	-1,49110974862048	4416	-2,70754138565297	-15552	9,53525444512569	-800	12,2137404580153	-800	12,2137404580153	592	-9,0381679389313	69	0,0627272727272727	552	-0,501818181818182	-256	-0,261224489795918	
52224	87574,21875	1794	-1,46987951807229	2169	3,04819277108434	1307	8,91566265060241	2176	-1,33415082771306	4352	-2,66830165542612	-15808	9,69221336603311	-367	11,8167938931298	-774	5,6030534351145	549	-8,38167938931298	70	0,0636363636363636	564	-0,512727272727273	-261	-0,266326530612245	
52864	87593,75	1805	-1,27710843373494	2153	2,91566265060241	1283	9,20481927710843	1856	-1,13795217657879	4224	-2,58982219497241	-15744	9,65297363580625	-326	11,9541984732824	-783	4,97709923664122	681	-10,3969465648855	72	0,0654545454545455	546	-0,496363636363636	-263	-0,268367346938776	
53504	87613,28125	1792	-1,21686746987952	2148	3,07228915662651	1288	9,14457831325301	1600	-0,980993255671367	4800	-2,9429797670141	-15488	9,49601471489883	-372	12,3053435114504	-806	5,6793893129771	592	-9,0381679389313	64	0,0581818181818182	562	-0,510909090909091	-260	-0,26530612244898	
